Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,j11,j10,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Kastanos Grigoris,MO,9,-2,,11,12.16,5.41,11,11,11,15,11,11,11,11,4.78,4.78,5.15,373.44,9,9,30,0.79,0.79,0.74,0,0,2,0.89,0.89,0.63,657,657,1697,73,73,56.57,,849,6.5,1000,5,3.5,3.5,5.5,5.5,5,5,5.5,4.5,4.5,6.5,6,5,4.5,6,6,5,5.5,5.5,4.5,5,5.5,5.5,7,5,0,5,5,0,5,0,4.5,5,0,0,0,0,0,null,,null,null,null,1,13,8,5,0.7648,410,7,7,40,11,null,null,18,17,13,12,2,10,105,9,9,13,null,-5,null,-13,null,10,119.22,-139.17,-12.03,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Bohinen Emil,MO,8,1,,8,1.35,1.35,8,8,,,8,8,8,8,4.71,0,05.07,394.86,7,0,29,0.39,0,0.48,0,0,0,0.57,0,0.45,292,0,1094,41.71,0,37.72,,,null,1000,0,5,4.5,5,4.5,5,5,4,0,4,5,5.5,5,5.5,5,5.5,5.5,5,4.5,5,5,6,5.5,0,0,0,5.5,5.5,0,0,5.5,5.5,5.5,5,4.5,5,0,0,null,,null,null,null,null,3,1,1,0.7989,245,8,3,50,4,null,null,9,12,2,2,5,6,52,5,5,1,null,-5,null,-13,null,9,92.5,-104.14,-9.61,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Martegani Agustín,MO,9,0,,9,1.35,1.35,9,9,,,,,9,9,4.63,4.63,4.63,383.88,8,8,8,0.74,0.74,0.74,0,0,0,0.38,0.38,0.38,392,392,392,49,49,49,,,null,1000,3.5,4.5,3.5,5,5.5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,7,5,4,0.883,211,2,2,44.44,6,null,null,7,16,null,null,2,7,37,5,5,6,null,-5,1,-13,null,6,75,-94.62,-5.95,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Legowski Mateusz,MD,7,-1,,9,1.35,1.35,9,9,,,,,9,9,4.5,4.67,4.5,341,8,3,8,0.53,0.29,0.53,0,0,0,0.5,0.67,0.5,315,149,315,39.38,49.67,39.38,,,null,1000,5,4.5,4.5,0,5,3.5,4,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,0,null,0.8605,188,null,3,45,7,null,null,14,11,1,1,5,12,35,4,4,2,null,-4,null,-12,null,6,71.25,-98.69,-6.46,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Dia Boulaye,A,19,-2,,38,92.11,50,35,46,25,28,42,54,36,55,4.67,4.5,5.28,333.17,6,4,29,1.54,1.78,1.39,3,2,15,0.67,0.75,0.79,405,291,2214,67.5,72.75,76.34,135,148,6,6.33,7,3.5,3,4.5,0,0,0,6,4,0,0,6.5,5,4,8,6.5,7.5,5,5,5.5,7,6,4.5,0,0,3.5,3.5,7.5,4.5,6,5,5,3.5,6,4,6,0,0,null,1,null,null,null,null,10,9,3,0.8679,154,1,2,30.19,5,null,null,4,4,null,null,2,8,49,2,2,13,null,-3,null,-8,1,13,99.52,-65.83,13.55,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Jovane Cabral,A,12,2,,12,25.68,1.35,12,12,,,,,12,12,4.75,4.75,4.75,441.5,8,8,8,1.1,1.1,1.1,1,1,1,0.88,0.88,0.88,578,578,578,72.25,72.25,72.25,578,578,7,12,5,4.5,3.5,5,7,5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,25,14,6,0.7529,324,1,8,42.71,15,null,null,12,7,12,7,2,10,88,9,9,14,null,-5,null,-13,1,17,143.76,-149.76,-1.05,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Stewart Trivante,A,4,3,,4,5.41,5.41,4,4,,,,,4,4,4.67,4.67,4.67,451,3,3,3,0.29,0.29,0.29,0,0,0,0,0,0,75,75,75,25,25,25,,,null,1000,4.5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,1,0.8111,32,null,null,37.5,1,null,null,null,1,2,2,null,3,9,1,1,null,null,-2,null,-7,null,3,18.57,-12.27,-0.53,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Ikwuemesi Chukwubuikem,A,6,-1,,7,5.41,1.35,7,7,,,,,7,7,4.5,6,4.5,375.6,5,1,5,0.87,0,0.87,0,0,0,0,0,0,109,7,109,21.8,7,21.8,,,null,1000,6,0,0,0,4,4,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,null,5,1,1,0.8476,48,null,null,31.82,4,null,null,null,1,null,null,1,2,17,1,1,3,null,-2,null,-5,null,7,31.28,-24.6,-1.04,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Tchaouna Loum,A,7,1,,7,1.35,1.35,7,7,,,,,7,7,4.4,5,5.17,444.4,5,1,26,0.42,0,0.96,0,0,1,0,0,0.65,80,14,1436,16,14,55.23,,1436,7,1000,5,0,4.5,4.5,0,4,4,0,0,5,5.5,7,6.5,5.5,7,4.5,5,7,4.5,5.5,5,7,5,5,0,0,5,4,4.5,5,4.5,0,4.5,0,0,0,0,0,null,,null,null,null,null,0,0,1,0.4567,55,null,null,35.71,null,null,null,2,2,5,5,1,4,19,3,3,2,null,-4,null,-10,null,1,19.8,-18.76,-0.8,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Botheim Erik,A,7,-1,,8,43.24,2.7,8,8,8,8,8,8,8,8,4.33,0,4.56,294.83,6,0,24,0.41,0,0.63,0,0,0,0.67,0,0.46,307,0,905,51.17,0,37.71,,,null,1000,0,0,0,4,4.5,4.5,4,5,4,4.5,4.5,4,5,4.5,5.5,4.5,7,4.5,4.5,0,4.5,0,0,4.5,4.5,0,0,0,0,0,4,0,4,4.5,4.5,4.5,0,0,null,,null,null,null,null,1,1,null,0.7764,97,null,null,42.11,2,null,null,1,5,1,1,2,6,21,null,null,null,null,-3,null,-6,null,3,24.75,-28.2,-1.2,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Simy,A,1,0,,2,5.41,2.7,2,2,5,6,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Salernitana,Genoa,ven. 27/10 20:45,23.094688221709006,0.27944,0.28325,0.31403
Consigli Andrea,G,15,2,,15,58.11,22.97,15,15,16,18,15,15,15,16,5.14,5.25,4.91,383.43,7,4,32,0.69,0.5,1.15,0,0,0,1,1,1,630,360,2880,90,90,90,,,null,1000,4.5,5.5,5.5,5.5,0,0,6,5,4,0,4.5,6,3,4.5,5,4.5,2.5,6.5,3,5,6,5.5,5.5,5.5,3.5,6,7,5,0,0,5,4.5,3,6,4,3.5,6.5,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,14,5,null,null,null,null,null,9,null,null,null,null,12,-2,null,-4,null,null,94.71,-67.86,-10.04,3.75,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Cragno Alessio,G,7,0,,7,21.62,17.57,7,7,7,7,7,7,7,7,4.25,0,3.83,529.5,2,0,3,0.35,0,0.76,0,0,0,1,0,1,180,0,270,90,0,90,,,null,1000,0,0,0,0,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,3,null,null,null,null,null,null,5,null,null,null,null,2,null,null,null,null,null,82,-125,-52.45,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Pegolo Gianluca,G,3,0,,3,9.46,6.76,3,3,3,3,,,3,3,0,0,4.75,0,0,0,2,0,0,01.06,0,0,0,0,0,1,0,0,180,0,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Ferrari Gian Marco,DC,9,4,,9,04.05,04.05,9,9,9,9,9,9,9,9,5.1,5.1,4.73,516.4,5,5,28,0.22,0.22,0.86,0,0,1,0.4,0.4,0.57,211,211,1532,42.2,42.2,54.71,,1532,6,1000,5,5,5.5,5,5,0,0,0,0,5,3,5,5,5,4,5.5,4,5,0,4.5,6.5,4,0,5,0,5.5,0,5,6,4.5,5,3.5,3,5,5,3,0,0,null,,null,null,null,null,1,1,null,0.8722,215,2,2,70.59,3,null,null,14,7,null,null,7,3,27,1,1,null,null,null,null,null,null,3,76.74,-71.2,-6.12,4.00,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Erlic Martin,DC,11,1,,12,66.22,22.97,11,13,11,11,16,19,11,13,4.89,4.89,4.83,406.44,9,9,30,0.7,0.7,0.7,0,0,0,0.89,0.89,0.9,747,747,2479,83,83,82.63,,,null,1000,5,5,4.5,6,4.5,3.5,5,5,5.5,0,4,4,4,5,5,5.5,0,6,4.5,0,5.5,4.5,4.5,5.5,4.5,5,6,5,5,5,0,0,0,0,4.5,3,5,0,null,,null,null,null,null,4,3,null,0.8271,456,9,7,64.52,8,null,null,16,19,1,1,32,12,65,null,null,null,null,-2,null,-4,1,4,128.72,-135.22,-13.53,5.00,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Viti Mattia,DC,8,0,,9,18.92,13.51,8,9,10,11,8,8,9,9,4.83,0,4.9,360,3,0,5,0.29,0,0.22,0,0,0,0.67,0,0.4,183,0,215,61,0,43,,,null,1000,0,0,0,4.5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,0,0,null,0.9655,101,2,null,35.71,2,null,null,4,null,null,null,10,2,5,null,null,1,null,1,null,1,null,null,76.87,-90.83,-5.07,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Viña Matías,DL,9,1,,9,25.68,13.51,9,9,10,10,9,9,9,9,4.78,4.78,4.86,409.33,9,9,21,0.71,0.71,0.74,0,0,2,0.89,0.89,0.62,554,554,1009,61.56,61.56,48.05,,505,5,1000,4.5,5,5,5,3.5,6,5,5,4,5,5,3.5,5,4.5,5,4.5,7,0,0,5,5,0,0,5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,1,2,2,0,5,0.747,410,7,13,46.91,8,null,null,13,12,17,15,16,5,93,7,7,5,null,-2,null,-4,null,8,138.78,-160.39,-15.19,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Pedersen Marcus,DL,10,1,,10,6.76,6.76,10,10,,,10,10,10,10,4.75,4.75,4.75,430.75,8,8,8,0.46,0.46,0.46,0,0,0,0.25,0.25,0.25,305,305,305,38.13,38.13,38.13,,,null,1000,4,5,5,5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,1,0,1,0.7482,183,3,5,41.67,5,null,null,4,7,6,4,9,8,38,2,2,1,null,-1,null,-2,null,8,48,-85.44,-12.22,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Toljan Jeremy,DL,9,0,,9,37.84,18.92,9,9,9,9,9,10,9,10,4.69,4,4.6,411.88,8,1,29,1.13,0,0.89,0,0,0,1,1,0.97,720,90,2499,90,90,86.17,,,null,1000,4,0,5,6,4.5,4.5,6.5,3,4,4,0,4,4,5,4.5,4.5,4,6.5,4.5,5,5.5,4,0,0,0,0,0,0,5,4,5,4,3.5,5.5,4,3.5,6,0,null,,null,null,3,1,3,2,2,0.7832,425,4,4,40.74,2,null,null,29,10,14,11,14,13,86,8,8,6,null,-2,null,-4,1,9,134,-180.31,-19.56,4.25,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Ruan Tressoldi,DC,11,2,,11,9.46,6.76,11,11,11,11,11,11,11,11,4.56,4.56,4.64,436.63,8,8,29,0.98,0.98,0.9,0,0,0,0.75,0.75,0.9,467,467,2138,58.38,58.38,73.72,,,null,1000,3,5,5,5.5,5,3,5,5,0,3,0,4.5,3,5.5,4.5,5,4,6,4,5,0,5,5,5.5,4.5,5,6,5.5,5,3.5,3.5,5,0,0,0,0,0,0,null,,null,null,null,1,2,1,null,0.8475,259,11,2,52.63,7,null,null,16,8,null,null,20,9,32,2,2,1,null,-1,1,-2,null,2,88.46,-135.06,-11.26,5.50,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Missori Filippo,DL,1,-1,,2,9.46,6.76,2,2,2,2,1,1,2,2,4.5,0,4.5,0,1,0,4,0,0,0.71,0,0,0,0,0,0.5,45,0,226,45,0,56.5,,,null,1000,0,0,0,0,0,0,0,0,4.5,0,3.5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,2,null,0.7143,36,2,1,75,null,null,null,null,1,2,1,null,2,6,1,1,null,null,-1,null,-2,null,null,91,-159.5,-20.4,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Lipani Luca,DL,1,0,,2,6.76,5.41,1,2,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Laurienté Armand,MO,16,1,,24,98.68,82.89,24,27,24,28,25,28,25,28,5.56,5.56,5.38,419.33,9,9,32,1.13,1.13,1.34,1,1,7,1,1,0.97,735,735,2506,81.67,81.67,78.31,735,358,7,16,5,5,4.5,6,7.5,4.5,7,4.5,6,0,0,0,4,4.5,3.5,5,4,5,4.5,4.5,6,8.5,8.5,0,5,4.5,7,7,5.5,5,4,5,4,6,0,4,7,0,1,,null,1,1,null,23,11,12,0.8004,388,6,2,46.58,6,null,null,17,20,20,19,2,10,95,16,16,10,null,-2,null,-4,4,20,171.57,-101.38,-0.89,4.25,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Bajrami Nedim,MO,13,3,,13,36.49,16.22,13,13,13,13,13,15,13,13,5.38,0,5.19,400.25,8,0,34,0.83,0,0.75,1,0,2,0.63,0,0.47,433,0,1653,54.13,0,48.62,433,827,6,13,0,5.5,5,7,6,4.5,5.5,4.5,5,4.5,5,6,5,5,5.5,5,4,5.5,5,5.5,5,5.5,6,5,4,6,5,4.5,6,0,5,5,7,5,5,3.5,0,0,0.5,,null,null,null,1,13,8,10,0.8157,209,3,1,30.3,5,null,null,7,8,8,7,1,5,52,6,6,5,null,-1,null,-2,1,6,99,-50.5,-0.32,5.00,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Boloca Daniel,MD,12,3,,12,16.22,6.76,12,12,,,12,12,12,12,5.63,5.63,5.63,419.38,8,8,8,0.92,0.92,0.92,0,0,0,1,1,1,668,668,668,83.5,83.5,83.5,,,null,1000,4,6,6,6,7,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,5,4,1,0.9388,423,7,8,57.14,9,null,null,26,25,3,1,7,8,36,8,8,5,null,-1,1,-2,1,7,166.81,-103.62,-0.05,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Matheus Henrique,MD,10,-2,,14,41.89,9.46,13,14,13,15,14,14,18,20,5.36,0,5.47,358.71,7,0,30,0.8,0,0.74,0,0,4,1,0,0.8,622,0,2160,88.86,0,72,,540,6,1000,0,0,4.5,5.5,7,5,5.5,5,5,5,7,5,6,5,5,6,4,5.5,5,5.5,6,5.5,5.5,6.5,5.5,6.5,6,6.5,5,0,0,5.5,4.5,0,0,4.5,0,0,null,,null,null,1,null,3,2,2,0.8823,336,5,9,61.82,2,null,null,20,13,1,1,7,11,46,8,8,7,null,-1,null,-2,1,6,158.79,-109.14,-4.21,4.75,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Pedro Obiang Pedro,MD,4,1,,4,04.05,04.05,4,4,8,8,,,6,6,5,0,05.06,451,1,0,17,0,0,0.56,0,0,0,0,0,0.65,9,0,879,9,0,51.71,,,null,1000,0,5,0,0,0,0,0,0,0,0,5.5,0,0,0,4.5,0,0,0,0,0,0,5,4.5,4.5,5,4.5,6,5.5,5.5,5,5,0,4,5,0,5.5,6,0,null,,null,null,null,null,0,0,null,0.875,8,null,null,,null,null,null,null,2,null,null,null,null,1,null,null,null,null,null,null,null,null,null,18,-5.5,0.7,4.00,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Thorstvedt Kristian,MO,9,-1,,12,12.16,8.11,10,11,10,12,19,19,10,11,5,4,4.96,325.17,6,1,27,0.55,0,0.52,0,0,1,0.33,0,0.33,234,45,860,39,45,31.85,,860,6,1000,4,0,5,0,0,5.5,5.5,5,5,0,5,4.5,5,5,5,0,5,0,4.5,5,6,0,5,6,5,0,4.5,4.5,0,5,0,4.5,5,4.5,5,4,6,0,null,,null,null,null,null,8,2,null,0.8075,166,3,null,53.57,2,null,null,4,6,null,null,3,6,32,9,9,2,null,-4,null,-7,null,3,71.33,-52.83,-2.55,5.00,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Racic Uros,MD,11,1,,11,6.76,5.41,11,11,,,,,11,11,4.88,4.75,4.88,376.75,4,2,4,0.63,01.06,0.63,0,0,0,0.5,1,0.5,159,126,159,39.75,63,39.75,,,null,1000,4,5.5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,7,3,3,0.862,86,2,1,35.29,3,null,null,3,4,null,null,4,4,15,null,null,3,null,-1,null,-2,1,2,66.5,-67.12,-6.2,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Castillejo Samu,MO,9,1,,9,13.51,8.11,9,9,,,9,11,9,9,4.83,4.83,4.94,488,6,6,24,0.52,0.52,0.76,0,0,2,0.33,0.33,0.5,190,190,1044,31.67,31.67,43.5,,522,6,1000,5,5,5,5.5,4.5,4,0,0,0,0,0,4.5,0,0,0,5,0,0,4,7,6,5,5,5,5,0,6,0,5,4.5,4,4,4,6,5,4.5,0,0,null,,null,null,null,null,4,3,1,0.8756,159,null,3,42.42,4,null,null,4,6,4,2,null,6,31,2,2,7,null,-1,null,-2,null,5,54.58,-57.17,-4.83,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Volpato Cristian,MO,1,-1,,2,13.51,8.11,2,2,1,1,1,1,2,2,4.5,0,5.19,0,1,0,8,0,0,1.16,0,0,1,0,0,0.25,12,0,235,12,0,29.38,,235,8,1000,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,4.5,0,0,0,0,0,0,5,0,0,0,0,0,4.5,0,0,0,0,5,5,5,8,0,0,null,,null,null,null,null,0,0,null,1,17,null,1,40,1,null,null,1,null,null,null,null,2,2,null,null,null,null,-1,null,-2,null,1,27,-43.5,-3.1,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Berardi Domenico,A,26,4,,44,88.36,69.18,42,53,38,51,48,54,46,67,6.36,6.36,5.95,595.86,7,7,28,1.28,1.28,1.15,5,5,16,1,1,0.89,618,618,2145,88.29,88.29,76.61,124,134,5,5.2,5,6,5,7.5,7.5,5.5,8,0,0,5.5,7,6.5,7,6.5,5,7.5,0,0,5,6,6,7,0,5,0,4.5,6,8,5.5,4.5,6,5,4,4.5,0,0,0,0,null,2,null,2,1,3,22,18,5,0.7318,377,6,3,39.47,11,null,null,9,13,19,14,3,11,107,17,17,12,null,null,null,null,null,14,282.86,-123.7,18.44,5.25,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Pinamonti Andrea,A,14,2,,19,80.82,35.62,15,22,20,21,15,28,16,24,5.33,5.33,4.85,427.11,9,9,31,1.41,1.41,1.16,4,4,7,1,1,0.81,689,689,2124,76.56,76.56,68.52,172,303,6,3.5,4.5,4,4.5,5,7,7.5,7,4,4.5,4,5,4.5,4.5,0,0,2,4,4.5,4.5,6,4,7.5,5,4,4.5,4.5,0,0,0,0,5,5,4,6,4.5,5,4.5,0,0.5,,null,1,null,1,18,15,10,0.7565,213,null,1,37.84,2,null,null,1,4,3,3,5,11,60,4,4,5,null,-2,null,-4,null,19,106.29,-37.11,12.94,4.00,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Ceïde Emil,A,4,-3,,7,5.41,5.41,7,7,,,,,7,7,4.83,0,4.59,319.67,3,0,17,0.29,0,0.48,0,0,0,0,0,0.18,78,0,405,26,0,23.82,,,null,1000,0,0,0,0,0,5,4.5,5,0,4,6,4.5,0,0,0,0,4.5,4.5,0,0,0,0,0,4.5,4,0,0,0,4,4.5,4.5,4.5,0,0,4.5,5,4.5,0,null,,null,null,null,null,1,1,1,0.7408,46,null,null,61.54,null,null,null,2,null,null,null,null,4,13,3,3,1,null,-1,null,-2,null,1,30.37,-10.33,-0.07,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Defrel Grégoire,A,7,0,,8,24.32,8.11,7,7,8,8,9,9,7,9,4.5,4.25,4.55,365,5,2,28,0.35,0.35,0.72,0,0,2,0.2,0,0.46,149,55,1193,29.8,27.5,42.61,,597,6.5,1000,4.5,4,0,4.5,5,0,0,0,4.5,4,4,4,4,5,4,4,3.5,6.5,4.5,4.5,5,4.5,4.5,4.5,4,4.5,5,7,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0.5,,null,null,null,null,2,1,1,0.7447,53,1,null,23.81,2,null,null,1,2,null,null,3,null,15,1,1,6,null,null,null,-1,null,null,19.6,-22.4,-1.14,5.00,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Mulattieri Samuele,A,7,-1,,9,14.86,8.11,9,10,10,10,13,14,10,11,4.42,4.5,4.42,307.83,6,1,6,0.38,0,0.38,0,0,0,0,0,0,79,2,79,13.17,2,13.17,,,null,1000,4.5,0,4.5,0,0,5,4.5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,3,1,null,0.7956,47,null,null,36.84,2,null,null,null,2,null,null,1,3,14,1,1,1,null,-4,null,-7,null,6,14.57,-11.4,-0.6,0,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Álvarez Agustín,A,1,0,,1,9.46,04.05,1,1,1,1,1,1,1,1,0,0,4.43,0,0,0,15,0,0,0.26,0,0,0,0,0,0.07,0,0,268,0,0,17.87,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,4.5,0,5,0,0,0,4.5,0,4.5,0,4.5,4.5,4,4,4,4.5,4.5,0,4.5,4.5,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.50,Sassuolo,Bologna,sam. 28/10 15:00,39.21568627450981,0.42949,0.42542,0.44138
Milinkovic-Savic Vanja,G,15,-1,,20,78.95,46.05,19,22,18,23,17,20,20,24,5,5,5.26,391.11,9,9,36,1.3,1.3,1.11,0,0,0,1,1,1,810,810,3240,90,90,90,,,null,1000,3.5,3.5,6,4,5,7,6,4,6,5.5,6.5,4.5,7,6.5,6,5,7,4.5,5,5.5,3,6,6,3,4,5,6,4.5,7,6,5.5,5,5,5.5,5,5,0,0,4,,null,null,null,null,0,0,null,,null,null,null,,null,10,10,null,null,null,null,null,9,null,null,null,null,4,-2,1,-6,null,null,85.89,-81.67,-15.36,6.00,Torino,Lecce,sam. 28/10 18:00,36.496350364963504,0.48086,0.51414,0.4878
