Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Amissah Jordan,G,3,0,,,1.89,,3,3,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Bogle Jayden,DL,9,1,,,1.89,,9,15,9,10,9,10,18,20,4.31,4,4.31,493.75,8,7,8,1.13,0.76,1.13,1,0,1,0.88,1,0.88,570,551,570,71.25,78.71,71.25,570,570,6.5,9,5,3,4.5,3,4,4,4.5,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,5,3,4,0.7338,286,7,5,38.6,12,null,null,15,5,12,10,13,15,73,2,2,6,null,-6,null,-19,null,9,113,-196.06,-24.72,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Basham Chris,DC,8,-1,,,,,9,9,,,,,9,9,4.75,0,4.75,422.63,8,0,8,0.53,0,0.53,0,0,0,0.38,0,0.38,318,0,318,39.75,0,39.75,,,null,1000,0,0,0,5,5,5,3.5,5,4.5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,0,null,0.7849,191,4,2,48.78,3,null,null,10,4,4,4,17,6,34,2,2,2,null,-7,null,-16,1,2,68.95,-86.87,-8.16,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Larouci Yasser,DL,8,0,,,,,8,8,8,10,8,8,8,8,4.7,0,4.67,389.6,5,0,23,0.27,0,0.81,0,0,1,0.2,0,0.61,220,0,1351,44,0,58.74,,1351,7,1000,0,0,0,4.5,0,0,0,5,4.5,4.5,5,5,6,5.5,4,4,5,4.5,3.5,5,0,0,0,0,5,0,4.5,3.5,4,7,3.5,4.5,4.5,0,5,0,0,0,null,,null,null,null,null,3,1,1,0.8012,107,5,1,42.11,3,null,null,10,3,1,1,10,7,19,null,null,1,null,-4,null,-5,null,null,62.2,-112.7,-14.68,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Lowe Max,DL,4,-3,,,,,10,11,8,8,,,12,12,4.5,0,4.5,227.5,2,0,2,0.71,0,0.71,0,0,0,1,0,1,125,0,125,62.5,0,62.5,,,null,1000,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,1,0.5,47,1,4,50,4,null,null,null,2,null,null,4,2,12,1,1,null,null,-2,null,-2,null,2,79,-136.5,-13.8,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Trusty Auston,DL,5,4,,5,5.66,1.89,5,5,5,5,5,5,5,5,4.5,4.5,4.5,497.5,6,5,6,0.45,0.5,0.45,0,0,0,0.67,0.8,0.67,375,371,375,62.5,74.2,62.5,,,null,1000,5,4,4.5,4,5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,1,0.7021,196,5,8,62.86,3,null,null,7,2,1,null,24,12,40,1,1,1,null,-4,null,-10,null,3,111.37,-165.33,-22.63,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Thomas Luke,DL,6,1,,,9.43,,,,,,,,,,4.31,4.31,4.61,484.88,8,8,22,0.84,0.84,0.62,0,0,0,0.88,0.88,0.73,628,628,1517,78.5,78.5,68.95,,,null,1000,5,3,4.5,4.5,5,3,4.5,5,0,0,0,5,4.5,5,5,4.5,0,0,5,0,5,0,0,0,0,0,0,5,4.5,4,5,4.5,4.5,5.5,0,0,0,0,null,,null,null,null,null,4,3,3,0.762,322,7,5,50.98,6,null,null,15,17,12,8,18,20,60,2,2,3,null,-5,null,-18,1,8,119.06,-190.44,-23.67,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Robinson Jack,DL,8,0,,,1.89,,8,8,8,8,8,8,8,8,4.18,4.18,4.18,464.09,11,11,11,0.87,0.87,0.87,0,0,0,0.91,0.91,0.91,945,945,945,85.91,85.91,85.91,,,null,1000,5,3.5,4.5,4,5,2,5,4.5,4,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,null,5,3,1,0.777,543,10,11,59.09,4,null,null,35,17,2,2,45,29,108,3,3,null,null,-8,null,-21,null,8,128.49,-209.41,-29.08,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Ahmedhodzic Anel,DC,8,-1,,8,5.66,1.89,8,8,8,8,9,9,11,11,3.75,0,3.75,429.5,8,0,8,0.8,0,0.8,0,0,0,1,0,1,720,0,720,90,0,90,,,null,1000,0,0,0,4,4,2,3.5,4,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,8,3,4,0.7259,408,10,12,48.68,11,null,null,25,11,3,3,27,22,86,null,null,6,null,-7,null,-16,1,3,135.41,-272.56,-38.29,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Egan John,DC,6,-1,,,,,7,8,8,8,7,8,7,7,3.67,0,3.67,410.5,6,0,6,0.98,0,0.98,0,0,0,1,0,1,484,0,484,80.67,0,80.67,,,null,1000,0,0,0,0,4.5,2,0,4.5,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,2,null,0.7021,260,13,3,47.5,6,null,null,13,7,null,null,39,17,59,null,null,1,null,-5,null,-13,null,2,113.82,-258.08,-33.7,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Norrington-Davies Rhys,DL,1,-2,,,,,7,7,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Hamer Gustavo,MD,13,2,,15,39.62,22.64,13,16,14,18,13,13,13,13,4.95,4.95,4.95,500.5,10,10,10,01.07,01.07,01.07,2,2,2,1,1,1,818,818,818,81.8,81.8,81.8,409,409,6,6.5,5.5,3.5,5,5,5,3,6.5,5.5,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,1,null,1,15,9,6,0.7201,431,5,8,36.49,14,null,null,26,26,15,11,8,20,118,13,13,8,null,-7,null,-20,null,10,162.71,-144.35,-12.06,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Norwood Oliver,MD,9,1,,,,,9,9,9,9,9,9,9,9,4.6,4.5,4.6,445.7,10,4,10,0.84,1.22,0.84,1,1,1,0.9,1,0.9,792,360,792,79.2,90,79.2,792,792,6,9,6,3,4.5,4.5,0,4,5,5,5.5,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,1,null,null,null,1,10,6,4,0.6783,597,11,16,48.48,6,null,null,28,26,11,8,21,23,151,9,9,3,null,-7,null,-19,null,6,163.15,-177.65,-24.7,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Fleck John,MO,1,-2,,1,3.77,3.77,1,1,1,1,7,7,7,7,5,0,5,470,1,0,1,0,0,0,0,0,0,0,0,0,19,0,19,19,0,19,,,null,1000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.625,10,null,null,,null,null,null,null,2,null,null,null,1,4,null,null,null,null,-1,null,-5,null,1,14,-12.5,-1.4,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Brooks Andre,MO,1,-4,,1,1.89,1.89,1,1,1,1,,,,,5,0,5,242.5,2,0,2,0,0,0,0,0,0,0,0,0,19,0,19,9.5,0,9.5,,,null,1000,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.9,19,1,null,50,null,null,null,null,1,1,1,null,1,3,null,null,null,null,-2,null,-2,null,2,19.5,-17,-1.35,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Osborn Ben,MD,4,-3,,,,,7,7,,,7,7,6,6,4.83,5,4.83,399.17,6,3,6,0.41,0,0.41,0,0,0,0.5,0,0.5,238,44,238,39.67,14.67,39.67,,,null,1000,5,5,5,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,1,0.7292,148,null,1,38.89,1,null,null,14,2,8,6,6,4,37,2,2,3,null,-4,null,-8,null,4,64.67,-79.83,-8.98,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Vinicius Souza,MD,11,1,,,,,12,12,28,28,11,11,13,13,4.82,4.82,4.95,441.09,11,11,32,0.72,0.72,0.77,0,0,1,0.91,0.91,0.75,878,878,2177,79.82,79.82,68.03,,2177,5.5,1000,4.5,4,4.5,5,5,3.5,6,5.5,4.5,5.5,5,5,5,5.5,5,0,3.5,5,5,0,4.5,5,4,5,5,4.5,5.5,6.5,6,0,4,6,6.5,0,4,5,0,0,null,,null,null,null,null,4,3,4,0.811,495,11,16,60.53,13,null,null,22,29,4,4,22,27,84,1,1,8,null,-8,null,-21,null,17,142.18,-148.23,-9.59,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Ben Slimane Anis,MD,8,1,,,,,8,8,9,9,,,8,8,4.75,0,4.75,340.75,4,0,4,0.29,0,0.29,0,0,0,0.25,0,0.25,104,0,104,26,0,26,,,null,1000,0,4.5,0,0,5,5,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,null,0.5403,67,1,1,26.32,2,null,null,5,8,null,null,null,6,23,null,null,1,null,-4,null,-16,null,2,49.75,-63.37,-5.85,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Baldock George,MO,5,-3,,,,,9,9,,,,,9,9,4.6,5,4.6,401.2,5,2,5,0.42,0,0.42,0,0,0,0.8,0.5,0.8,360,109,360,72,54.5,72,,,null,1000,5,5,0,0,0,0,0,4,4.5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,3,0.6901,202,2,2,43.75,8,null,null,14,6,10,9,7,6,48,2,2,8,null,-2,null,-6,null,4,127.1,-179.3,-18.3,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
McAtee James,MO,6,3,,6,5.66,3.77,6,6,6,6,6,6,6,6,4.44,4.36,4.44,426.75,8,7,8,0.98,01.03,0.98,0,0,0,0.63,0.71,0.63,434,433,434,54.25,61.86,54.25,,,null,1000,5.5,3.5,5.5,4.5,3.5,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,1,null,6,5,1,0.6158,197,1,7,41.27,5,null,null,6,6,5,4,1,17,70,9,9,10,null,-4,null,-15,null,13,90.56,-126.44,-8.24,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Davies Tom,MD,7,0,,,,,,,,,,,,,4.17,0,4.57,398.67,3,0,14,01.04,0,0.55,0,0,0,0,0,0.07,57,0,277,19,0,19.79,,,null,1000,0,0,0,0,4.5,3,5,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,5,0,5,4.5,5,5,4.5,0,4,0,5,4.5,0,0,0,0,0,0,null,,null,null,null,null,2,1,null,0.8476,65,2,2,31.25,4,null,null,4,2,1,1,2,5,16,1,1,3,null,-3,1,-11,null,1,52.5,-120.5,-11.4,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Osula William,MO,1,-3,,1,3.77,1.89,1,1,1,1,4,5,4,4,3.5,0,3.5,284,3,0,3,0.5,0,0.5,0,0,0,1,0,1,235,0,235,78.33,0,78.33,,,null,1000,0,0,0,0,0,0,0,0,3,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,1,1,0.5575,65,null,null,22.73,5,null,null,1,1,1,null,1,3,31,null,null,4,null,-3,null,-3,null,9,24,-74.1,-4.57,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Coulibaly Ismaila,MO,1,-2,,,,,6,6,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Seriki Femi,MO,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Archer Cameron,A,7,0,,9,7.55,3.77,9,10,7,7,11,11,7,7,4.67,4.75,4.65,495.11,9,8,10,1.17,1.22,1.11,2,2,2,0.78,0.88,0.7,629,624,636,69.89,78,63.6,315,318,6,3.5,6,4.5,5,4.5,5,2.5,4,6.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,null,,null,1,null,2,10,6,2,0.8611,241,1,1,30.67,5,null,null,6,10,null,null,null,20,83,8,8,19,null,-4,null,-14,null,29,81.69,-58.91,4.62,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
McBurnie Oliver,A,9,-2,,,5.66,,11,11,13,13,11,11,12,12,4.83,0,4.83,453.17,6,0,6,0.82,0,0.82,1,0,1,0.83,0,0.83,430,0,430,71.67,0,71.67,430,430,5.5,9,0,0,5.5,4,4,0,4.5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,1,null,null,1,1,11,8,2,0.5224,208,2,null,46.88,6,null,null,5,5,1,null,9,11,76,4,4,7,null,-5,null,-7,4,5,101.58,-72.23,2.98,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Brewster Rhian,A,5,2,,5,1.89,1.89,5,5,5,5,,,7,7,4.4,4.4,4.4,447,5,5,5,0.22,0.22,0.22,0,0,0,0.4,0.4,0.4,164,164,164,32.8,32.8,32.8,,,null,1000,4.5,4,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,null,0.6595,56,null,1,41.18,2,null,null,1,1,null,null,1,5,23,1,1,1,null,-3,null,-9,null,7,12.62,-15.96,-0.94,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Traoré Bénie,A,7,-1,,,,,9,10,,,10,10,9,10,4.17,0,4.17,374.17,6,0,6,0.41,0,0.41,0,0,0,0.5,0,0.5,325,0,325,54.17,0,54.17,,,null,1000,0,0,4.5,0,0,4.5,0,4,3.5,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,null,0.8073,113,1,2,20.37,9,null,null,10,6,2,2,null,9,43,3,3,6,null,-5,null,-12,1,8,37.87,-56.85,-3.55,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Jebbison Daniel,A,1,-2,,,1.89,,4,4,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sheffield,Brighton,dim. 12/11 15:00,10.256410256410255,0.27438,0.28223,0.2822
Vicario Guglielmo,G,18,3,,26,98.11,90.57,26,28,27,28,20,23,25,28,5.95,5.95,5.76,498.64,11,11,29,0.85,0.85,0.91,0,0,0,1,1,1,990,990,2604,90,90,89.79,,,null,1000,4,6,6.5,6,6,6,6,5,7,7,6,6.5,5.5,6,5.5,5,5.5,5.5,0,0,0,0,0,0,0,6,5.5,4.5,5.5,5,6,8,4.5,5,7.5,4.5,0,0,4,,null,null,null,null,0,0,null,,null,null,null,,null,26,10,null,null,null,null,null,10,null,null,null,null,21,7,null,10,null,null,142.91,-45.45,8.59,0,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
Lloris Hugo,G,3,0,,4,7.55,5.66,3,4,4,4,3,7,3,3,0,0,5.1,0,0,0,10,0,0,1.68,0,0,0,0,0,1,0,0,855,0,0,85.5,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4,5.5,6,0,0,0,0,0,0,7,7,4,7,3,0,5,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
Forster Fraser,G,7,0,,8,47.17,37.74,7,8,7,8,9,10,8,8,0,0,05.04,0,0,0,14,0,0,1.34,0,0,0,0,0,0.93,0,0,1215,0,0,86.79,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,5,3,5,6.5,3,6,4.5,0,0,0,5,7,5.5,6.5,6,3,0,0,0,0,0,4.5,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.50,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
Whiteman Alfie,G,1,0,,1,22.64,22.64,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
Austin Brandon,G,1,0,,1,13.21,13.21,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
Romero Cristian,DC,17,3,,23,100,92.45,21,26,21,26,19,28,23,32,5.82,5.82,5.22,498.27,11,11,29,1.4,1.4,1.42,2,2,2,1,1,1,857,857,2474,77.91,77.91,85.31,429,1237,6,8.5,3,5.5,6.5,7.5,6,3.5,6,7,7,6,6,0,0,4,7.5,4,6,2,4,5,5.5,4,6,4.5,6,6,0,6,5,3.5,5.5,3,0,0,0,0,0,0,4,,null,1,null,null,7,4,1,0.9267,927,15,15,70.27,7,null,null,32,26,1,1,42,6,65,4,4,null,null,7,null,10,null,2,197.87,-108.45,-1.31,4.50,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
van de Ven Micky,DC,16,3,,20,94.34,73.58,20,21,19,21,20,24,22,26,5.64,5.64,5.64,492.64,11,11,11,0.9,0.9,0.9,1,1,1,1,1,1,944,944,944,85.82,85.82,85.82,944,944,7.5,16,5,5.5,5.5,7.5,5.5,5.5,4,5,6.5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,null,null,null,null,5,1,null,0.9363,802,4,12,61.64,2,null,null,31,26,null,null,32,7,51,null,null,2,null,7,null,10,null,6,148.32,-76.82,-3.51,0,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
Emerson Royal,DL,10,-2,,13,30.19,13.21,12,15,13,15,12,12,15,15,5.25,5.13,5.32,453.5,8,4,22,0.65,0.63,0.76,1,0,2,0.13,0,0.45,235,138,1047,29.38,34.5,47.59,235,524,6.5,10,4.5,6,5,5,0,0,5,5,0,5,6.5,6.5,4.5,4,5.5,0,0,0,0,0,0,5,0,5,6,7,5,6,6,0,5,5,0,4.5,0,0,0,0,null,,null,1,null,null,2,2,null,0.9071,325,3,8,60,4,null,null,15,5,2,2,13,6,35,null,null,1,null,5,null,7,null,3,96.94,-80.12,-8.8,5.00,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
Porro Pedro,DL,12,-2,,16,96.23,77.36,15,18,15,17,17,20,16,18,5.45,5.45,5.24,561.7,10,10,25,01.04,01.04,1.26,0,0,3,1,1,0.92,897,897,2031,89.7,89.7,81.24,,677,6,1000,3.5,5,6,5,7,4.5,5,6,6.5,6,0,8,5.5,4.5,7,4.5,6,3,3,5.5,5,6.5,5,4.5,5,0,3.5,0,0,0,0,0,0,0,0,0,0,0,4,,null,null,1,3,14,7,5,0.8178,792,6,25,55,11,null,null,34,16,26,21,23,9,118,12,12,2,null,7,null,10,1,10,223.4,-181.95,-16.3,4.50,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
Davies Ben,DL,9,0,,9,3.77,1.89,9,9,11,11,9,9,11,12,5.1,0,4.98,513.6,5,0,24,0.22,0,0.83,0,0,1,0.2,0,0.67,88,0,1394,17.6,0,58.08,,1394,6,1000,0,5.5,0,5,5,0,0,0,5,5,0,5.5,4.5,4,5.5,3.5,5,0,0,0,0,5,5,5,6,6.5,3.5,5,6,5,5,3,5,6,0,0,0,0,null,,null,null,null,null,3,1,null,0.8875,88,null,4,54.55,null,null,null,2,2,1,1,4,null,8,null,null,1,null,5,null,7,1,null,45.9,-26.5,-1.66,5.00,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
Udogie Destiny,DL,13,2,,15,71.7,37.74,14,16,15,16,14,15,15,15,5.1,3,5.13,468,10,1,32,1.17,0,01.08,0,0,1,1,1,0.94,788,55,2540,78.8,55,79.38,,2540,6.5,1000,3,0,4.5,5,5,4,6,7,6.5,5,5,4.5,0,6,5,5,6,4.5,6,4,4,3.5,7,5.5,7,4.5,3,6.5,5,5,6,4.5,5,5.5,0,0,0,0,3,,null,null,2,2,2,2,5,0.8565,606,11,13,49.12,22,null,null,34,19,7,7,24,6,97,7,7,8,null,6,null,9,1,13,176.15,-175.1,-15.09,0,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
Dier Eric,DC,3,-2,,5,3.77,1.89,5,5,5,5,5,5,11,11,4,4,4.74,477,1,1,19,0,0,1.18,0,0,0,0,0,0.89,56,56,1588,56,56,83.58,,,null,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4.5,2,3.5,5.5,5,4.5,5,0,7,6,3,5.5,6,4,6,0,5,4.5,0,0,0,0,null,,null,null,null,null,0,0,null,0.7143,26,1,null,100,null,null,null,1,1,null,null,3,3,6,null,null,null,null,-1,null,-3,null,null,75,-184,-35.4,0,Tottenham,Wolverhampton,sam. 11/11 13:30,47.84688995215311,0.6085,0.618,0.63023
