Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j12,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Benito Ramírez Benito,A,7,-2,,,,,9,9,,,,,9,9,5.38,6,5.38,268.75,4,1,4,0.48,0,0.48,1,1,1,0,0,0,79,27,79,19.75,27,19.75,79,79,6,7,6,0,0,0,0,0,0,0,5,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,4,3,2,0.8273,67,null,1,30,null,null,null,5,3,6,6,null,2,14,null,null,2,null,-1,null,-1,null,2,82.38,-34.25,6.33,0,Las Palmas,Osasuna,sam. 11/11 18:30,25.773195876288664,0.37799,0.37062,0.37401
El Haddadi Munir,A,9,1,,,35.71,,9,9,9,9,9,9,9,9,4.92,4.92,4.98,381.42,12,12,33,0.9,0.9,0.83,1,1,3,0.92,0.92,0.64,893,893,1857,74.42,74.42,56.27,893,619,5.5,9,6,6.5,4,5,5.5,5,5,5,5.5,4,3.5,4,0,5,0,5.5,4.5,4.5,5,4,4,5.5,4.5,6,7,5,6.5,5,6,5,4.5,0,0,4.5,5,4.5,4,0,4,,null,null,1,1,21,12,3,0.801,423,4,7,40.54,8,null,null,16,8,7,6,5,6,108,8,8,16,null,null,null,-1,3,18,104.97,-77.48,-0.87,0,Las Palmas,Osasuna,sam. 11/11 18:30,25.773195876288664,0.37799,0.37062,0.37401
Kaba Sory,A,9,0,,,16.67,,15,18,,,21,21,9,9,4.35,4.35,4.35,421.3,10,10,10,0.78,0.78,0.78,1,1,1,0.5,0.5,0.5,467,467,467,46.7,46.7,46.7,467,467,6,9,4,6,4.5,4,4.5,4.5,4,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,1,null,11,5,1,0.716,219,null,null,45.65,11,null,null,1,7,null,null,8,6,83,4,4,8,null,1,null,null,5,32,50.6,-47.23,0.83,0,Las Palmas,Osasuna,sam. 11/11 18:30,25.773195876288664,0.37799,0.37062,0.37401
Sandro Ramírez Sandro,A,7,-3,,10,30.95,2.38,10,10,10,10,10,10,10,10,5.38,0,5.38,126.75,4,0,4,0.75,0,0.75,0,0,0,1,0,1,349,0,349,87.25,0,87.25,,,null,1000,0,0,0,0,0,0,0,6,0,5,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,null,2,7,5,4,0.8285,192,null,4,59.52,2,null,null,6,9,4,4,4,2,48,6,6,4,null,-2,null,-2,1,15,141.82,-77.9,-3.27,0,Las Palmas,Osasuna,sam. 11/11 18:30,25.773195876288664,0.37799,0.37062,0.37401
Pejiño,A,9,0,,11,14.29,2.38,11,11,11,11,32,32,9,9,5.19,0,5.19,381.13,8,0,8,0.59,0,0.59,0,0,0,0.63,0,0.63,341,0,341,42.63,0,42.63,,,null,1000,0,0,6,5.5,5,0,5.5,5.5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,8,7,2,0.7739,204,2,6,47.27,3,null,null,5,8,11,10,2,1,52,5,5,9,null,-1,null,-1,1,9,92.31,-60.56,-2.89,0,Las Palmas,Osasuna,sam. 11/11 18:30,25.773195876288664,0.37799,0.37062,0.37401
Herrera Cristian,A,5,4,,,2.38,,5,5,5,5,5,5,5,5,4.67,0,4.67,467.33,3,0,3,0.29,0,0.29,0,0,0,0.33,0,0.33,93,0,93,31,0,31,,,null,1000,0,0,0,4.5,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.8041,74,null,1,33.33,1,null,null,3,2,null,null,2,3,11,1,1,1,null,1,null,null,null,3,37.83,-32.23,-1.47,0,Las Palmas,Osasuna,sam. 11/11 18:30,25.773195876288664,0.37799,0.37062,0.37401
Rajkovic Predrag,G,15,-1,,17,52.38,26.19,16,18,17,19,16,16,16,16,5.17,5.17,5.39,397.33,12,12,35,01.03,01.03,1.18,0,0,0,1,1,1,1080,1080,3150,90,90,90,,,null,1000,4,5.5,6,5,5.5,4.5,3.5,7,6,4,6,5,0,0,7.5,3,7,5.5,6,5.5,5,7,4,6,5,5,6.5,3,5,4.5,7,4.5,6.5,5.5,6,4.5,7,0,3,,null,null,null,null,0,0,null,,null,null,null,,null,18,10,null,null,null,null,null,14,null,null,null,null,15,-4,null,-6,null,null,93.25,-65.83,-13,5.75,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Cuéllar Iván,G,7,0,,7,16.67,2.38,7,7,,,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Greif Dominik,G,3,0,,3,4.76,2.38,3,3,3,3,7,7,3,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90,0,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
García Pere Joan,G,3,0,,3,2.38,2.38,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Raíllo Antonio,DC,9,-4,,14,42.86,30.95,13,15,9,10,16,21,13,13,5.33,4.5,5.41,152,3,1,22,0.76,0,01.01,1,0,2,0.67,1,0.95,180,90,1866,60,90,84.82,180,933,6,9,4.5,0,0,0,0,0,0,0,0,0,5.5,6,7,0,0,0,0,0,5,0,7.5,7,3.5,5.5,5.5,5.5,4,4.5,5,4.5,5.5,5,6,5,6.5,4.5,6,0,null,,null,null,null,null,3,3,2,0.839,93,4,2,63.64,2,null,null,5,3,1,1,6,2,11,null,null,null,null,-2,null,-3,null,1,151,-107.33,-8.4,5.00,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Toni Lato,DL,8,1,,,7.14,,8,8,9,9,8,8,8,8,05.06,0,4.93,427.75,8,0,23,0.32,0,0.43,0,0,0,0.63,0,0.52,465,0,1103,58.13,0,47.96,,,null,1000,0,5,5,5,5.5,0,5,5.5,5,4.5,0,0,0,5,0,5,4.5,4.5,4,5,5,4,0,0,0,0,0,5.5,5,4.5,5.5,5,5.5,5,0,0,0,0,2.5,,null,null,1,1,1,0,1,0.7585,258,6,8,51.28,9,null,null,13,8,10,7,7,4,59,3,3,2,null,-2,null,-3,null,8,95.56,-89.75,-9.37,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Valjent Martin,DC,11,-1,,13,76.19,23.81,12,14,12,12,14,14,12,12,4.96,4.96,05.07,394.25,12,12,30,0.78,0.78,0.93,0,0,0,1,1,1,1035,1035,2628,86.25,86.25,87.6,,,null,1000,4.5,5.5,5.5,5,5,5,3,5.5,6,4.5,4.5,5.5,6,5.5,6,4,6,5,6,0,5.5,6,3,0,0,0,5,4,0,4,0,3.5,6,5,5.5,0,6.5,0,3,,null,null,null,null,3,1,3,0.7869,510,17,11,56.52,12,null,null,42,12,3,3,49,13,84,null,null,1,null,-4,null,-6,null,4,115.17,-124.12,-11.16,4.75,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Nastasic Matija,DC,7,2,,7,30.95,14.29,7,7,7,9,7,7,7,7,4.81,4.81,4.86,521.38,8,8,18,1,1,0.84,0,0,1,1,1,0.83,720,720,1339,90,90,74.39,,1339,6,1000,4,6,5,5,5,4.5,3,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,4.5,5.5,0,4.5,4.5,3.5,5.5,0,5.5,0,0,4.5,0,0,1.5,,null,null,null,null,1,1,1,0.7949,376,6,3,55.56,5,null,null,21,12,null,null,33,11,60,1,1,null,null,-2,null,-4,null,null,100.23,-127.81,-15.81,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Van der Heyden Siebe,DC,9,1,,,,,9,9,9,9,,,9,9,4.75,0,4.75,515.75,4,0,4,0.96,0,0.96,0,0,0,0.75,0,0.75,229,0,229,57.25,0,57.25,,,null,1000,0,0,0,0,0,4.5,3.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,null,null,1,0,null,0.5162,117,6,4,55.17,5,null,null,8,1,null,null,13,3,25,null,null,null,null,null,null,-1,null,null,93.75,-119.5,-12.2,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
González Giovanni,DL,8,-1,,,,,9,9,,,8,8,9,9,4.73,4.58,4.86,355.73,11,6,22,0.65,0.49,0.54,0,0,0,0.82,1,0.73,743,505,1411,67.55,84.17,64.14,,,null,1000,4.5,5,5,5,4,4,0,5,5.5,3.5,5,5.5,5,5,0,4.5,0,0,0,0,0,0,0,4.5,4.5,5.5,0,0,5,0,5.5,5,0,0,5.5,0,5,0,1,,null,null,null,null,2,1,3,0.6482,402,2,14,53.16,15,null,null,34,12,15,11,9,9,98,5,5,3,null,-3,null,-4,null,6,95.73,-134,-12.2,5.00,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Costa Jaume,DL,8,-1,,9,4.76,4.76,9,9,9,9,9,9,9,9,4.63,4.63,4.79,360.25,12,12,34,0.68,0.68,0.76,0,0,0,0.5,0.5,0.76,580,580,2312,48.33,48.33,68,,,null,1000,3.5,5,5,5,5,4.5,3,5,5,5,4.5,5,6,4,5,0,5,4,4.5,4.5,5,0,4,5,4.5,5,4.5,4.5,4.5,0,5.5,5,6,4,6,4,7,0,1.5,,null,null,null,null,2,1,2,0.7321,364,7,5,49.09,11,null,null,23,11,17,15,7,10,81,2,2,4,null,-4,null,-6,null,5,67.96,-114.5,-12.7,5.00,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Maffeo Pablo,DL,8,-2,,13,26.19,11.9,15,15,8,8,15,16,15,15,4.61,5,4.98,321.44,9,2,32,0.6,0,0.9,0,0,1,0.78,0,0.91,606,31,2566,67.33,15.5,80.19,,2566,7,1000,5,5,0,0,0,4,3.5,5,5,4,5,5,6.5,4,6,3.5,7,0,5,4,5,5.5,4.5,6,4.5,5.5,5,4,6,4,5.5,5,6,5,6.5,4,0,0,2.5,,null,null,null,1,4,2,9,0.63,324,5,10,50.62,14,null,null,15,19,29,22,7,8,89,4,4,5,null,-3,null,-5,1,7,131.89,-187.83,-16.51,6.00,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Copete,DC,8,0,,,,,8,8,9,10,8,8,8,8,4.5,0,4.82,212,5,0,22,0.5,0,01.08,0,0,1,1,0,0.95,385,0,1688,77,0,76.73,,1688,8,1000,0,0,4.5,0,0,5,0,0,0,4,5,4,8,5,6,4,6,4,6,3.5,0,0,0,4,0,0,4.5,0,4,0,0,4,5,4,5.5,4,6,0,null,,null,null,null,null,2,0,null,0.7765,183,5,7,50,6,null,null,20,7,3,2,15,6,31,2,2,null,null,-3,null,-3,null,2,116.04,-163.9,-13.36,5.00,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Sánchez Antonio,MD,11,4,,16,54.76,38.1,14,18,14,18,,,15,16,5.81,5.81,05.07,513.63,8,8,27,0.7,0.7,0.79,1,1,1,0.75,0.75,0.41,408,408,965,51,51,35.74,408,965,6.5,11,5,5.5,5.5,6,6.5,7,6,5,0,0,0,0,5,0,4.5,4,5.5,3.5,5,5,5,5,4.5,5,5,5,4.5,0,0,0,5,5,0,4.5,0,3.5,6,0,0.5,,null,null,1,1,7,7,4,0.6635,231,2,4,47.06,9,null,null,14,21,9,6,1,5,55,5,5,5,null,-2,null,-4,null,8,136.44,-50.37,-0.05,5.25,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Samú Costa,MD,10,-2,,19,19.05,2.38,19,19,11,11,11,11,12,12,5.38,5.38,5.32,376.75,12,12,34,0.83,0.83,0.85,1,1,2,0.75,0.75,0.68,890,890,2115,74.17,74.17,62.21,890,1058,6.5,10,6,5.5,6,4.5,6,5,3.5,5.5,6,6.5,5,5,6.5,6.5,5,6.5,5,4.5,4.5,5,5,4.5,6,5.5,0,0,5,5,4.5,7,4,5,5,7,0,4.5,5,0,2,,null,null,null,null,8,4,2,0.8157,596,15,22,60.14,25,null,null,28,41,11,9,23,12,106,5,5,4,null,-4,null,-6,1,19,184.92,-127.58,-7.37,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Rodríguez Dani,MO,15,1,,21,64.29,7.14,21,22,21,22,22,22,15,15,5.33,5.33,5.44,381,12,12,34,0.91,0.91,01.04,1,1,4,0.92,0.92,0.85,943,943,2364,78.58,78.58,69.53,943,591,7,15,4.5,5.5,6,7,5.5,5,3.5,6,6,4.5,5,5.5,8,5.5,5.5,4,5.5,4,5,7,5,0,0,4.5,4.5,5.5,5.5,6.5,7.5,4.5,6,5,7,4.5,6,4.5,0,0,3,,null,null,1,1,17,8,4,0.7916,467,4,12,41.18,26,null,null,15,30,20,15,5,13,120,14,14,18,null,-4,null,-6,null,15,131.33,-91.67,-3.09,5.25,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Darder Sergi,MD,13,0,,16,57.14,26.19,15,18,15,19,13,14,20,21,5.65,5.5,5.63,373.5,10,1,35,0.47,0,0.79,0,0,4,0.6,0,0.89,676,45,2857,67.6,45,81.63,,714,5.5,1000,5.5,0,0,5.5,6,6,5.5,6,5.5,6,4.5,6,6,4.5,5,7.5,5.5,4.5,6,5,6,5,7,5,4.5,5,5.5,5.5,8,5.5,6.5,5,5.5,6,6,5.5,5,0,1.5,,null,null,3,4,4,3,3,0.7287,387,5,15,65.75,5,null,null,13,25,22,16,3,11,99,18,18,4,null,-3,null,-5,null,14,160.05,-86.7,-6.56,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Morlanes Manu,MD,9,-1,,,2.38,,10,10,,,10,10,10,10,05.09,05.06,5.24,390.91,11,9,25,0.63,0.68,0.63,0,0,1,0.36,0.22,0.52,360,230,1090,32.73,25.56,43.6,,1090,6,1000,5,4.5,5,5,5,5,4,6.5,5.5,0,5,5.5,7,5,5,0,5,5.5,5.5,5,6,5.5,6,0,0,0,0,4.5,0,5,0,0,0,5,0,0,5,0,2,,null,null,null,null,3,3,1,0.85,201,4,11,56.82,3,null,null,13,17,3,2,4,4,34,4,4,6,null,-3,null,-5,null,4,65.09,-37.86,-0.73,5.00,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Mascarell Omar,MD,8,1,,,,,8,8,8,8,8,8,8,8,4.71,4.75,5.15,259.43,7,2,24,0.76,1.77,0.79,0,0,0,0.71,1,0.92,380,134,1904,54.29,67,79.33,,,null,1000,3.5,6,0,4.5,5,0,0,0,0,4.5,5,4.5,0,0,0,0,0,0,0,5,4,5,5.5,5,6,5.5,6,6,5,0,6,3.5,6,6,6,5,5,0,0.5,,null,null,null,null,0,0,null,0.8169,214,7,1,48.84,11,null,null,16,8,1,1,10,4,38,null,null,1,null,-3,null,-4,null,1,84.29,-91.57,-7.01,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Quintanilla Rubén,MD,1,0,,1,2.38,2.38,1,1,1,1,,,1,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Luna Daniel,MO,3,-2,,,,,5,5,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Prats Abdón,A,13,3,,23,76.19,30.95,18,24,20,28,18,18,22,28,5.33,5.36,4.77,458.89,9,7,26,1.3,1.11,0.87,4,3,5,0.56,0.57,0.23,352,289,623,39.11,41.29,23.96,88,125,6,3.25,4.5,5,4.5,4.5,5.5,6,7.5,0,4.5,6,0,0,4.5,4.5,4,4.5,0,0,0,4,4,0,4.5,0,4,6,4.5,4.5,4.5,4,0,0,4,4.5,6,0,4,0,0.5,,null,null,1,1,8,7,null,0.5897,123,1,2,45.28,4,null,null,1,3,1,1,2,5,42,5,5,2,null,-4,null,-6,null,8,84.92,-16.58,13.4,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Muriqi Vedat,A,24,4,,41,78.57,57.14,39,49,44,56,32,41,30,34,5.17,5.17,05.08,406,12,12,36,1.3,1.3,1.2,4,4,12,1,1,0.97,1059,1059,3055,88.25,88.25,84.86,265,255,5.5,6,4,5,5,6,6.5,7.5,5.5,6.5,5,4,4,3,7,5,6,3.5,5,5.5,5.5,4,4.5,5,7.5,4,3.5,0,4,6,7,4.5,4.5,4,5,4.5,4.5,4,7,0,3,1,null,null,2,4,30,15,5,0.6365,440,null,3,51.16,17,null,null,9,19,2,1,14,14,166,22,22,10,null,-4,null,-6,5,42,139.47,-86.42,8.46,4.50,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Larin Cyle,A,9,-1,,12,26.19,9.52,12,14,11,12,12,14,10,10,4.59,4.75,4.85,329.82,11,4,30,0.49,0.29,0.89,0,0,8,0.27,0.5,0.63,409,196,1878,37.18,49,62.6,,235,5,1000,4.5,5,5,4.5,0,5,4.5,5,4.5,3.5,4,5,5,4.5,7,4,3.5,4.5,5,6,4.5,5,5,0,6,5,4,3,6,4.5,6,6.5,0,0,0,0,0,0,null,,null,null,null,null,21,11,6,0.649,140,1,1,53.95,7,null,null,2,4,1,1,3,4,40,4,4,7,null,-4,null,-6,3,12,40.47,-33.33,-0.25,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Llabrés Javi,A,3,-2,,,,,5,5,,,3,3,5,5,4.5,0,4.5,176.2,5,0,5,0,0,0,0,0,0,0,0,0,79,0,79,15.8,0,15.8,,,null,1000,0,0,4.5,0,0,0,0,0,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,2,1,0.6843,45,1,null,33.33,4,null,null,2,1,4,3,null,null,12,2,2,1,null,-3,null,-3,null,3,16.86,-12.12,-0.3,0,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Ndiaye Amath,A,8,0,,,,,8,8,8,8,9,9,8,8,4.39,0,4.56,297.89,9,0,31,0.42,0,0.59,0,0,1,0.22,0,0.42,256,0,1256,28.44,0,40.52,,1256,6.5,1000,0,4,5,4.5,4.5,0,4,4.5,0,4,4,5,0,3.5,5,3.5,4.5,4.5,5,5,5,6.5,4.5,0,4.5,4.5,4.5,4.5,0,4,5,4,4.5,4.5,5.5,5,4.5,0,null,,null,null,null,null,10,7,1,0.6377,124,3,4,35.71,7,null,null,3,6,1,1,2,1,46,null,null,5,null,-3,null,-4,1,13,27.81,-28.12,-1.18,4.25,Mallorca,Cádiz,dim. 12/11 14:00,56.81818181818182,0.41366,0.39535,0.3922
Herrera Sergio,G,14,4,,16,30.95,11.9,16,18,17,18,14,14,14,14,5.11,4.9,5.16,420.11,9,5,16,1.29,1.6,1.18,0,0,0,1,1,1,800,440,1361,88.89,88,85.06,,,null,1000,2.5,4,6,6,6,0,6,4,0,6,0,5.5,0,5.5,0,4,0,0,4,0,5.5,0,0,6,0,7,0,0,4.5,0,0,0,0,0,0,0,0,0,3,,null,null,null,null,0,0,null,,null,null,null,,null,14,6,null,null,null,null,null,14,null,null,null,null,12,null,null,-1,null,null,108.67,-80,-25.94,0,Osasuna,Las Palmas,sam. 11/11 18:30,52.63157894736842,0.44473,0.46147,0.45523
Fernández Aitor,G,7,-6,,13,9.52,2.38,13,13,13,13,13,13,13,13,4,0,5.43,350.75,4,0,22,0.91,0,1.23,0,0,0,0.75,0,0.95,280,0,1900,70,0,86.36,,,null,1000,0,0,0,0,5,3,0,0,4.5,0,3.5,0,6.5,0,7,0,5.5,7,0,7,0,4.5,4.5,0,4,0,5.5,6.5,0,6.5,6,6,5.5,6,7,4,4.5,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,1,2,null,null,null,null,null,5,null,null,null,null,2,-2,1,-3,null,null,28.5,-110,-35.33,0,Osasuna,Las Palmas,sam. 11/11 18:30,52.63157894736842,0.44473,0.46147,0.45523
Vidal Nacho,DL,5,-3,,,19.05,,10,10,10,10,,,10,10,5.5,0,4.91,335.67,3,0,11,0.5,0,0.54,1,0,1,0,0,0.55,60,0,506,20,0,46,60,506,6,5,0,0,5,0,0,0,0,0,5.5,6,0,0,0,0,0,0,0,0,0,5,5,4.5,4.5,5,4.5,5,0,0,0,0,0,0,0,0,0,0,4,0,null,,null,null,null,null,2,1,null,0.6556,37,null,3,75,null,null,null,2,null,null,null,2,1,8,1,1,null,null,1,null,2,null,null,86.33,-28.83,-3.3,0,Osasuna,Las Palmas,sam. 11/11 18:30,52.63157894736842,0.44473,0.46147,0.45523
Mojica Johan,DL,7,-1,,,4.76,,9,10,8,8,8,8,9,10,05.06,5,5.15,323.25,8,2,20,0.5,0,0.56,0,0,0,0.63,0.5,0.45,489,135,940,61.13,67.5,47,,,null,1000,5,5,0,0,5,5,5.5,0,0,4.5,4.5,6,5,0,5,0,0,0,0,0,0,0,5,0,5,0,5,5,4,5.5,6.5,5,6,5.5,0,0,0,0,2.5,,null,null,1,2,7,3,8,0.5944,397,11,7,51.61,6,null,null,27,16,39,29,3,9,81,9,9,null,null,-1,null,-2,1,14,150.9,-137.55,-10.14,0,Osasuna,Las Palmas,sam. 11/11 18:30,52.63157894736842,0.44473,0.46147,0.45523
Areso Jesús,DL,9,1,,,2.38,,9,9,9,9,,,9,9,4.91,4.9,4.91,413.45,11,10,11,0.92,0.97,0.92,0,0,0,0.64,0.7,0.64,642,631,642,58.36,63.1,58.36,,,null,1000,3.5,4,6,4,5.5,4.5,5.5,5,4.5,6.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,1,1,1,0,8,0.7344,422,8,8,52.73,9,null,null,19,14,25,17,14,13,84,9,9,5,null,-2,null,-4,null,16,115.73,-144.32,-16.45,0,Osasuna,Las Palmas,sam. 11/11 18:30,52.63157894736842,0.44473,0.46147,0.45523
Peña Rubén,DL,10,1,,,11.9,,11,11,12,13,10,10,11,11,4.85,4.6,4.76,352.8,10,5,21,1.43,0.96,1.16,0,0,0,0.9,1,0.81,781,415,1512,78.1,83,72,,,null,1000,4.5,3.5,5,4,6,0,5.5,3,0,5,4,8,5.5,3,5.5,4.5,6,0,4,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.5,0,3.5,,null,null,1,2,6,4,3,0.6509,533,12,14,50.91,12,null,null,32,25,33,25,16,14,130,8,8,8,null,-1,null,-3,1,15,184.8,-195.75,-16.47,0,Osasuna,Las Palmas,sam. 11/11 18:30,52.63157894736842,0.44473,0.46147,0.45523
David García David,DC,9,-1,,10,35.71,30.95,10,11,10,11,11,12,10,11,4.73,4.5,4.91,378.73,11,8,32,01.08,1,0.98,0,0,2,1,1,0.97,966,696,2697,87.82,87,84.28,,1349,5.5,1000,3.5,4.5,6,3,5.5,4.5,5,4,0,5.5,4,6.5,5,4.5,6.5,4,6,0,0,5,4.5,3.5,5,0,3.5,4.5,6,6,3.5,0,5.5,4.5,5.5,6.5,5.5,4.5,5.5,0,3.5,,null,null,null,null,7,2,1,0.8388,655,10,8,67.07,7,null,null,34,24,null,null,63,18,85,null,null,1,null,-2,null,-5,null,4,148.58,-179.45,-17.85,0,Osasuna,Las Palmas,sam. 11/11 18:30,52.63157894736842,0.44473,0.46147,0.45523
