Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Soumaoro Adama,DC,1,0,,,3.12,,1,1,1,1,1,1,1,1,0,0,5.3,0,0,0,15,0,0,0.84,0,0,0,0,0,1,0,0,1261,0,0,84.07,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,5.5,6,6,5,5.5,0,0,0,0,0,6,5.5,5.5,4,5.5,6,3,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Amey Wisdom,DC,1,0,,,,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Orsolini Riccardo,MO,20,3,,32,93.75,81.25,29,38,29,40,28,28,34,37,5.41,5.41,5.55,440.55,11,11,33,1.41,1.41,1.33,4,4,13,0.64,0.64,0.73,653,653,2268,59.36,59.36,68.73,163,174,6,5,6,6,5.5,7,8.5,5,4,4.5,4,5,4,5.5,0,8,5.5,5,6,6,3.5,0,6,5,4.5,0,5,7,7,5.5,7.5,8,5.5,4,6.5,4.5,4,4,0,0,4,1,null,null,null,1,19,12,8,0.7307,372,4,3,51.11,5,null,null,13,13,19,16,7,3,104,11,11,5,null,3,null,4,4,18,158.11,-70.43,2.65,7.50,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Ferguson Lewis,MD,20,2,,29,100,65.62,26,35,32,36,38,38,20,26,6.14,6.14,5.74,440.27,11,11,36,0.84,0.84,0.82,3,3,8,1,1,0.94,987,987,2950,89.73,89.73,81.94,329,369,6,6.67,7,5.5,7,7,7,5.5,5.5,5.5,5,7,5.5,6,7,7,5.5,5.5,4.5,5,5.5,5.5,5.5,5,6,5.5,5,5.5,5.5,4,5,6.5,5.5,6.5,5,5,7,5,0,0,4.5,,null,null,2,null,23,14,2,0.86,731,6,11,49.52,17,null,null,25,27,4,2,6,7,105,9,9,9,null,3,null,4,1,11,181.55,-71.32,-3.32,5.00,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Fabbian Giovanni,MD,8,-3,,22,6.25,3.12,22,22,,,11,11,22,22,5.25,5,5.25,396,4,1,4,0.5,0,0.5,1,0,1,0,0,0,18,1,18,4.5,1,4.5,18,18,6,8,5,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,null,0.3333,14,null,1,50,1,null,null,1,1,null,null,null,null,6,null,null,1,null,2,null,2,1,2,44.75,-14.62,-0.55,0,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Freuler Remo,MD,14,1,,14,28.12,3.12,14,14,14,14,14,14,14,14,5.64,5.7,5.25,493.71,7,5,24,0.38,0.45,0.82,0,0,0,1,1,0.92,584,422,1942,83.43,84.4,80.92,,,null,1000,6,6,6,5,5.5,0,5.5,5.5,0,0,0,0,0,0,0,0,0,5,4.5,5,5.5,5,4.5,5,3,5,4,6,6,7,5,6,4.5,5.5,0,0,0,0,4,,null,null,null,1,3,2,1,0.8945,397,10,11,53.06,9,null,null,13,10,2,2,8,3,44,4,4,3,null,3,null,5,null,10,149.86,-79.79,-7.9,0,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Aebischer Michel,MD,11,2,,13,37.5,9.38,12,14,16,16,11,11,12,12,5.59,5.59,05.08,398.36,11,11,31,0.58,0.58,0.75,0,0,1,0.91,0.91,0.71,873,873,1858,79.36,79.36,59.94,,1858,7,1000,5,6.5,6,5,6,5,5.5,5.5,6.5,5,5.5,5.5,4.5,5,0,4.5,4.5,4.5,4,4,0,4.5,4.5,5,0,5,5,4,5,5,0,4,5,5.5,7,0,0,0,3.5,,null,null,1,2,2,1,1,0.9368,680,9,10,50.7,16,null,null,19,30,3,2,7,7,57,5,5,3,null,3,null,4,null,12,142.27,-68.59,-4.32,5.00,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
El Azzouzi Oussama,MD,12,3,,,6.25,,12,12,,,12,14,12,12,5.33,0,5.33,370,9,0,9,0.5,0,0.5,0,0,0,0.11,0,0.11,191,0,191,21.22,0,21.22,,,null,1000,0,4.5,5,5.5,6,5.5,5,0,5.5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,1,1,0,0,1,0.8644,181,4,3,38.1,6,null,null,6,13,null,null,6,null,17,2,2,1,null,2,null,3,null,1,62.78,-22.22,-1.09,0,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Urbanski Kacper,MO,4,0,,,,,4,4,,,4,4,4,4,5,0,5,239,2,0,2,0,0,0,0,0,0,0,0,0,26,0,26,13,0,13,,,null,1000,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,null,0.9091,20,null,1,50,null,null,null,2,1,null,null,null,null,4,null,null,null,null,null,null,-1,null,null,33.5,-18.5,-1.5,0,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Moro Nikola,MD,11,-2,,,6.25,,12,13,15,16,12,12,13,13,4.88,4.83,5.37,361.5,8,3,31,0.44,0.29,0.84,0,0,1,0.5,0,0.48,267,30,1397,33.38,10,45.06,,1397,8,1000,4.5,5,5,0,5,0,0,5,5,5.5,4,5.5,5,6.5,5,5,4.5,6.5,5,5.5,6,8,4.5,5.5,5,5.5,6,5.5,4.5,6,6,7,0,0,5,4.5,0,0,1,,null,null,null,null,4,0,null,0.8272,227,2,5,51.85,3,null,null,4,6,1,null,2,3,39,2,2,2,null,3,null,4,null,3,54.25,-42.9,-6.6,4.50,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Saelemaekers Alexis,MD,7,2,,10,6.25,3.12,10,10,10,10,7,7,7,7,4.5,5.13,5.16,474.17,6,4,29,1.26,0.85,1,0,0,2,0.5,0.75,0.48,308,256,1460,51.33,64,50.34,,730,7,1000,6,5,5.5,4,0,2.5,4,0,0,0,0,6,5.5,5.5,4.5,6,6.5,7,5,5.5,6,7,4,5,5,4.5,5.5,6,5,3.5,5,4.5,5,5,0,0,0,0,2,,null,null,null,null,2,0,1,0.7466,213,3,4,51.02,5,null,null,7,8,1,1,2,1,62,3,3,2,null,2,null,2,null,12,74.6,-76.78,-3.72,0,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Zirkzee Joshua,A,13,2,,22,96.88,56.25,22,26,24,26,24,28,18,18,5.45,5.45,05.04,428.82,11,11,25,0.69,0.69,0.72,3,3,4,1,1,0.56,955,955,1557,86.82,86.82,62.28,318,389,6,4.33,6,6,5.5,6,5,5,5,4.5,6.5,6,4.5,6,4.5,0,4.5,0,4.5,5,3.5,4.5,5,0,0,4.5,4.5,0,0,0,5,5.5,4.5,0,0,0,0,4.5,0,0,4.5,,null,1,2,5,23,16,5,0.7486,454,3,5,36.28,9,null,null,10,15,null,null,19,7,159,17,17,19,null,3,null,4,1,45,123.86,-55.14,5.44,5.00,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Ndoye Dan,A,11,1,,,40.62,,13,14,11,11,16,16,12,14,5.27,5.27,5.27,399.27,11,11,11,0.52,0.52,0.52,0,0,0,0.64,0.64,0.64,619,619,619,56.27,56.27,56.27,,,null,1000,5,4.5,4.5,5,6,5,5.5,5.5,5.5,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,1,15,13,8,0.8062,339,1,6,50,10,null,null,22,18,13,10,6,6,90,7,7,6,null,3,null,4,3,20,113.05,-65.8,-3.03,0,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Karlsson Jesper,A,10,0,,,25,,10,10,12,12,10,10,10,10,5.1,0,5.1,390.6,5,0,5,0.22,0,0.22,0,0,0,0.8,0,0.8,317,0,317,63.4,0,63.4,,,null,1000,0,0,0,0,0,5,5.5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,6,5,3,0.753,177,3,3,33.33,2,null,null,5,4,10,8,1,2,51,4,4,6,null,1,null,1,1,4,89.24,-62.16,-4.34,0,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
van Hooijdonk Sydney,A,8,0,,,,,8,8,10,10,8,8,8,8,4.75,0,4.75,352.75,4,0,4,0.29,0,0.29,0,0,0,0,0,0,34,0,34,8.5,0,8.5,,,null,1000,0,0,0,5,4.5,5,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,1,0.8333,21,null,null,66.67,null,null,null,2,1,null,null,2,null,3,1,1,null,null,null,null,1,null,1,14.23,-2.37,0.28,0,Bologna,Fiorentina,dim. 12/11 15:00,29.154518950437314,0.56625,0.56513,0.56878
Radunovic Boris,G,10,-3,,13,21.88,6.25,12,14,10,10,15,15,10,10,4.5,0,4.5,341.43,7,0,7,1.35,0,1.35,0,0,0,1,0,1,630,0,630,90,0,90,,,null,1000,0,0,0,0,3.5,2.5,5.5,6,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,null,0,0,null,,null,null,null,,null,11,5,null,null,null,null,null,12,null,null,null,null,9,-5,2,-10,null,null,94.36,-127.14,-33.96,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Scuffet Simone,G,10,3,,15,6.25,6.25,15,18,10,10,16,18,20,20,3.88,3.88,3.88,513.5,4,4,4,01.03,01.03,01.03,0,0,0,1,1,1,360,360,360,90,90,90,,,null,1000,5,4,4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,2,2,null,null,null,null,null,9,null,null,null,null,1,1,null,-1,null,null,40.5,-106.25,-54.78,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Aresti Simone,G,3,0,,,,,3,3,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Zappa Gabriele,DL,8,-1,,11,3.12,3.12,11,11,9,9,11,11,11,11,4.82,4.82,4.82,414.82,11,11,11,01.01,01.01,01.01,1,1,1,0.55,0.55,0.55,704,704,704,64,64,64,704,704,7,8,7,5.5,5,4,4,3,5,5,5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,1,6,4,2,0.7367,445,3,7,42.86,8,null,null,19,12,23,17,21,14,97,8,8,3,null,-4,null,-11,2,8,112.79,-138.55,-14.09,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Dossena Alberto,DC,8,-1,,10,15.62,9.38,9,10,10,10,9,9,9,9,4.86,4.86,4.86,429.55,11,11,11,01.03,01.03,01.03,0,0,0,0.91,0.91,0.91,906,906,906,82.36,82.36,82.36,,,null,1000,6,4.5,6.5,5,3,3.5,4.5,5.5,4.5,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,1,1,4,0,null,0.8322,518,17,13,57.61,11,null,null,50,32,null,null,55,16,73,2,2,3,null,-4,1,-11,1,4,162.73,-176.36,-14.63,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Goldaniga Edoardo,DC,1,-7,,2,31.25,15.62,1,3,1,2,3,3,8,8,4.75,4.67,4.75,378.25,4,3,4,0.29,0.29,0.29,0,0,0,1,1,1,315,270,315,78.75,90,78.75,,,null,1000,4.5,4.5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,1,0.8174,187,7,5,66.67,2,null,null,4,5,3,2,10,5,33,1,1,null,null,2,1,2,1,2,113.13,-126.75,-16.12,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Di Pardo Alessandro,DL,6,0,,,,,6,6,6,6,6,6,6,6,4.67,0,4.67,308.5,6,0,6,0.68,0,0.68,0,0,0,0,0,0,169,0,169,28.17,0,28.17,,,null,1000,0,0,0,0,4.5,5,0,5,3.5,4.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,1,0.6758,106,2,1,30.77,1,null,null,9,7,8,7,2,3,31,1,1,3,null,-4,null,-8,null,1,52.75,-98.75,-8.4,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Hatzidiakos Pantelis,DC,3,0,,,6.25,,,,,,,,,,4.67,6,4.67,500.67,6,1,6,0.75,0,0.75,0,0,0,1,1,1,399,45,399,66.5,45,66.5,,,null,1000,6,0,0,4,4,4.5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,1,0,null,0.8293,232,4,4,62.96,2,null,null,15,11,1,1,12,8,32,1,1,null,null,-3,null,-9,null,null,86.98,-129,-14.68,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Obert Adam,DC,7,-1,,,,,8,8,8,8,,,8,8,4.63,5,4.63,365.63,8,1,8,0.88,0,0.88,0,0,0,0.5,0,0.5,377,1,377,47.13,1,47.13,,,null,1000,5,0,5,2.5,5,0,5,5,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,1,0,0,null,0.7225,275,9,4,50,8,null,null,15,17,4,1,17,10,49,3,3,1,null,-3,null,-9,null,1,90,-134.75,-17.34,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Paulo Azzi,DL,7,-2,,,,,9,10,10,10,8,8,8,9,4.63,5,4.63,375.63,8,2,8,0.79,0,0.79,0,0,0,0.38,0,0.38,370,39,370,46.25,19.5,46.25,,,null,1000,5,5,0,3,0,0,4,5,4.5,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,13,5,null,0.7241,263,6,5,43.59,null,null,null,15,8,14,13,5,7,68,4,4,4,null,-2,null,-6,1,3,91.69,-137.56,-15.77,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Augello Tommaso,DL,7,-1,,12,3.12,3.12,12,12,12,12,8,8,10,12,4.61,4.83,4.85,451.67,9,3,34,0.55,0.29,0.88,0,0,2,0.89,1,0.94,702,269,2814,78,89.67,82.76,,1407,4.5,1000,5,5,4.5,0,3.5,4,5,5,5,4.5,0,5.5,5,3.5,5,4.5,4,3,6.5,5,6,5.5,5.5,4.5,5,6,4,5.5,5,4,5,4.5,5,7.5,4.5,4,0,0,1.5,,null,null,null,2,4,3,2,0.7592,464,4,5,62.5,2,null,null,30,11,34,29,9,15,112,10,10,null,null,-3,null,-8,null,6,126.67,-175.61,-20.17,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Wieteska Mateusz,DC,9,-4,,15,21.88,3.12,15,15,13,13,14,14,15,15,4.1,0,4.73,485.2,5,0,28,1.34,0,01.06,0,0,1,1,0,1,404,0,2438,80.8,0,87.07,,2438,4.5,1000,0,0,0,3,3,3.5,0,6,5,0,0,6,6,4,0,0,6,5,5.5,6,6,4,2.5,0,5,3.5,4,4,5.5,5.5,5.5,5,5.5,4,5,0,0,0,0.5,,null,null,1,1,1,0,1,0.8283,263,5,7,56.41,7,null,null,18,8,1,1,15,11,45,3,3,1,null,-4,null,-9,null,3,132.4,-228,-31.8,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Capradossi Elio,DC,1,-2,,,,,6,6,,,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Viola Nicolas,MO,4,3,,6,3.12,3.12,6,6,6,6,5,5,8,8,5.4,6,5.4,544.4,5,3,5,0.89,0.5,0.89,2,2,2,0,0,0,166,117,166,33.2,39,33.2,83,83,5.5,2,6,6.5,5.5,0,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,1,6,3,2,0.7748,147,null,1,42.86,7,null,null,1,6,9,6,1,3,42,3,3,4,null,null,null,-2,null,6,141.1,-84.8,-1.2,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Makoumbou Antoine,MD,8,-2,,8,18.75,12.5,8,8,8,8,,,10,10,5.14,5.14,5.14,399.73,11,11,11,0.81,0.81,0.81,1,1,1,1,1,1,984,984,984,89.45,89.45,89.45,984,984,6.5,8,5.5,6.5,5.5,4,4,4.5,4.5,6,5.5,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,3,2,2,0.893,592,7,11,53.66,5,null,null,36,34,3,3,10,21,83,8,8,12,null,-4,null,-11,null,18,153.41,-125,-7.61,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Nández Nahitan,MD,9,1,,9,9.38,3.12,9,9,9,9,9,9,9,9,4.7,0,4.7,409.2,10,0,10,0.67,0,0.67,1,0,1,0.9,0,0.9,666,0,666,66.6,0,66.6,666,666,4,9,0,5,6,4,4,5.5,4,4.5,5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,null,null,1,null,11,8,11,0.7021,357,4,5,36.49,12,null,null,14,18,42,34,7,16,94,12,12,6,null,-5,null,-12,2,9,140.37,-162.63,-12.94,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Sulemana Ibrahim,MD,9,-1,,,6.25,,10,11,12,14,10,10,11,11,5.17,0,05.03,303.33,6,0,18,0.41,0,0.44,0,0,0,1,0,0.67,435,0,1005,72.5,0,55.83,,,null,1000,0,0,0,4.5,0,5.5,5.5,0,5,5,5.5,5,6,4.5,0,4.5,0,0,5,0,0,0,0,0,0,0,0,0,5,5,5,5.5,5,4.5,0,4.5,0,0,0.5,,null,null,null,null,4,1,null,0.8382,222,3,1,45.45,2,null,null,21,18,3,2,5,10,42,2,2,5,null,-5,null,-10,null,5,136.58,-106.25,-6.6,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Jankto Jakub,MO,8,-1,,8,9.38,9.38,8,8,8,8,9,9,10,10,05.08,5.17,05.08,349.17,6,3,6,0.8,1.26,0.8,0,0,0,0.67,0.67,0.67,321,167,321,53.5,55.67,53.5,,,null,1000,5,4,6.5,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,1,1,5,3,1,0.6977,132,2,3,48,3,null,null,4,7,4,4,11,8,35,2,2,2,null,null,null,-1,2,4,95.67,-68.83,-4.95,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Prati Matteo,MD,5,0,,10,6.25,3.12,10,10,,,,,10,10,05.08,4.9,05.08,489.33,6,5,6,0.74,0.65,0.74,0,0,0,0.83,0.8,0.83,485,405,485,80.83,81,80.83,,,null,1000,5.5,5,5.5,4,4.5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,7,6,2,0.797,271,3,8,54.55,5,null,null,15,23,3,2,5,10,54,6,6,1,null,null,null,-4,null,4,141.67,-116.08,-10.7,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Deiola Alessandro,MD,7,-1,,,,,8,8,,,,,8,8,4.72,0,4.72,358.22,9,0,9,0.62,0,0.62,0,0,0,0.56,0,0.56,353,0,353,39.22,0,39.22,,,null,1000,0,4.5,5,0,4,5.5,4,4,5,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,10,5,1,0.6513,164,1,5,34.62,5,null,null,13,9,4,3,1,7,48,3,3,5,null,-4,null,-9,4,3,70.33,-86.22,-9.37,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Mancosu Marco,MO,1,0,,1,25,12.5,1,1,1,1,1,1,5,5,4.5,4.5,4.5,485.33,3,3,3,0.5,0.5,0.5,0,0,0,1,1,1,153,153,153,51,51,51,,,null,1000,4.5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,6,1,1,0.6561,82,null,null,31.58,2,null,null,1,5,2,1,null,3,27,2,2,3,null,2,null,2,2,3,68.97,-71.57,-3.27,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Rog Marko,MO,1,-3,,,,,12,14,7,7,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Pereiro Gastón,MO,3,-2,,,,,5,5,,,8,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Zito Luvumbo,A,12,2,,19,93.75,21.88,19,24,21,24,12,12,12,21,5.2,5.38,5.2,425.9,10,4,10,0.75,0.85,0.75,3,1,3,0.8,0.75,0.8,765,288,765,76.5,72,76.5,255,255,6,4,4.5,5.5,6.5,5,0,6,5,4.5,6,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,4,22,15,8,0.7708,283,null,null,39.58,12,null,null,5,8,22,12,null,13,90,12,12,17,null,-3,null,-8,1,31,125.55,-73.1,7.64,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
Pavoletti Leonardo,A,7,0,,10,12.5,3.12,10,10,10,10,8,8,7,7,4.83,0,4.83,360,6,0,6,1.57,0,1.57,2,0,2,0.33,0,0.33,196,0,196,32.67,0,32.67,98,98,8,3.5,0,8,0,4.5,4,0,0,4,0,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,null,8,3,3,0.5766,87,null,1,52.63,9,null,null,2,1,null,null,1,4,38,2,2,1,null,-2,null,-7,1,10,76,-28.18,9.15,0,Cagliari,Juventus,sam. 11/11 18:00,13.60544217687075,0.33173,0.32607,0.33898
