Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,j11,j10,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Redmond Nathan,MO,5,-3,,9,01.04,01.04,9,9,8,8,11,11,9,9,4.88,5,4.88,370.25,4,1,4,0.25,0,0.25,0,0,0,0,0,0,67,14,67,16.75,14,16.75,,,null,1000,5,0,0,0,0,4.5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.6443,40,null,1,60,1,null,null,1,2,2,1,1,3,13,1,1,1,null,-4,null,-11,null,null,26.88,-24.75,-1.62,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Berge Sander,MD,10,-1,,11,02.08,01.04,11,11,11,11,11,11,12,12,4.56,4.56,4.56,433.78,9,9,9,1.29,1.29,1.29,0,0,0,0.78,0.78,0.78,579,579,579,64.33,64.33,64.33,,,null,1000,3,3.5,5,5,5.5,5,3.5,7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,1,3,1,3,0.8525,321,2,4,49.28,9,null,null,14,14,4,4,8,15,52,5,5,8,null,-6,null,-16,null,6,98.33,-117.61,-6.44,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Cork Jack,MD,5,-3,,,,,8,8,,,,,8,8,4.5,0,4.5,439,1,0,1,0,0,0,0,0,0,0,0,0,16,0,16,16,0,16,,,null,1000,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,1,0.5714,16,null,null,16.67,1,null,null,null,2,1,1,null,null,6,null,null,null,null,-1,null,-3,null,null,41,-79,-12.8,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Trésor Mike,MO,9,-2,,11,4.17,01.04,11,11,11,11,11,11,,,3.88,3.5,3.88,450,4,2,4,0.48,0,0.48,0,0,0,0.5,1,0.5,211,127,211,52.75,63.5,52.75,,,null,1000,3.5,3.5,0,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,3,0,2,0.7789,124,null,2,25,null,null,null,8,2,9,9,1,4,35,4,4,2,null,-3,null,-7,1,3,49.05,-89.6,-3.13,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Zaroury Anass,MO,7,-1,,,02.08,,8,8,12,12,8,8,12,12,3.67,0,3.67,295.33,3,0,3,01.04,0,01.04,0,0,0,0,0,0,57,0,57,19,0,19,,,null,1000,0,0,4,0,4.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,null,0.6667,38,null,null,25,1,null,null,null,3,3,3,null,1,12,2,2,null,null,-2,null,-5,null,1,21.1,-76.4,-0.47,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Massengo Han-Noah,MD,5,-3,,9,02.08,02.08,9,10,,,9,10,,,0,0,5.29,0,0,0,14,0,0,0.73,0,0,0,0,0,0.93,0,0,1120,0,0,80,,,null,1000,0,0,0,0,0,0,0,0,0,4,5.5,6,5.5,5.5,0,0,0,0,6,4.5,5,4.5,6.5,6,5.5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Churlinov Darko,MO,1,-2,,,,,5,5,,,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Agyei Enock,MO,1,-1,,,,,3,3,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Foster Lyle,A,10,-2,,17,93.75,26.04,15,20,20,20,15,20,18,20,5,4,5,447.71,7,2,7,01.04,1.41,01.04,3,0,3,1,1,1,609,180,609,87,90,87,203,203,5.5,3.33,3,5,0,0,5,5.5,6,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,2,1,10,6,5,0.7117,242,1,1,33.33,10,null,null,5,12,2,2,11,18,81,6,6,11,null,-4,null,-13,2,25,127.66,-97.84,9.61,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Amdouni Zeki,A,11,2,,11,45.83,7.29,11,14,11,11,11,13,12,14,5,4.5,5,429.38,8,1,8,0.96,0,0.96,1,0,1,1,1,1,547,76,547,68.38,76,68.38,547,547,7,11,4.5,0,4,5,7,5,4,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,1,null,1,15,10,8,0.8583,243,3,5,48.19,7,null,null,8,12,1,1,3,13,60,4,4,6,null,-5,null,-13,2,19,106.11,-70.99,2.56,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Koleosho Luca,A,8,2,,8,22.92,7.29,8,8,8,8,8,11,8,8,4.67,4.67,4.82,439.22,9,9,11,0.56,0.56,0.64,0,0,1,0.78,0.78,0.64,552,552,584,61.33,61.33,53.09,,584,6,1000,4.5,5,5,4.5,5.5,3.5,4.5,5,4.5,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,1,2,13,6,6,0.7784,272,null,3,34.02,8,null,null,10,9,14,12,null,17,87,9,9,10,null,-6,1,-16,1,13,105.22,-111.41,-4.56,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Manuel Benson,A,6,-2,,,,,9,9,,,9,12,9,9,4.5,0,4.5,321.33,3,0,3,0.5,0,0.5,0,0,0,0.33,0,0.33,65,0,65,21.67,0,21.67,,,null,1000,0,0,0,5,0,0,4.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,2,0.9667,41,null,2,40,1,null,null,2,1,3,3,null,3,12,null,null,1,null,-3,null,-6,null,2,41.33,-42.73,-1.43,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Rodríguez Jay,A,7,2,,7,01.04,01.04,7,7,7,7,7,7,7,7,4.38,0,4.38,444.5,4,0,4,0.25,0,0.25,0,0,0,0,0,0,68,0,68,17,0,17,,,null,1000,0,0,4.5,4.5,0,0,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,5,2,1,0.5,22,null,1,28.57,2,null,null,null,null,null,null,null,1,5,null,null,null,null,-2,null,-4,1,null,13.25,-14.9,-0.35,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Obafemi Michael,A,1,-4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Burnley,Bournemouth,sam. 28/10 16:00,31.05590062111801,0.39896,0.3538,0.36415
Sánchez Robert,G,16,3,,16,58.33,30.21,16,17,16,18,16,16,16,16,5.28,5.28,5.17,464.22,9,9,21,1.35,1.35,1.26,0,0,0,1,1,1,810,810,1890,90,90,90,,,null,1000,3,5,6,7,7,5,6,4,4.5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4.5,3.5,6,4,6,5,3.5,7,4,5.5,7,0,0,0,0,3,,null,null,null,null,0,0,null,,null,null,null,,null,14,8,null,null,null,null,null,8,null,null,null,null,8,null,1,4,null,null,96.22,-53.89,-3.46,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Bettinelli Marcus,G,7,0,,7,8.33,5.21,7,8,8,8,7,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Bergström Lucas,G,3,2,,3,4.17,4.17,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Beach Eddie,G,1,0,,1,02.08,01.04,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Petrovic Djordje,G,7,0,,7,5.21,3.12,7,8,10,10,7,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Disasi Axel,DC,14,3,,16,97.92,73.96,15,18,18,26,15,17,18,20,5.44,0,5.1,445.13,8,0,34,01.02,0,1.18,1,0,3,1,0,0.97,720,0,2970,90,0,87.35,720,990,7,14,0,5.5,6,5,5.5,5,6,3.5,7,5,4.5,4,5.5,5,2,4,5.5,7,3.5,6,4,5.5,3.5,5.5,6,6,4.5,5.5,7,4,6,5,3.5,7,5,0,0,0,2.5,,null,null,null,null,7,3,1,0.9138,792,4,1,64.71,5,null,null,20,25,5,5,22,6,67,2,2,2,null,null,null,4,null,3,169.5,-119.25,-7.45,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Thiago Silva,DC,14,3,,16,97.92,64.58,14,18,14,18,14,18,14,14,5.61,5.61,5.44,486.22,9,9,26,0.74,0.74,0.67,0,0,0,1,1,0.96,810,810,2262,90,90,87,,,null,1000,4.5,5.5,6.5,6,5.5,6,6.5,4.5,5.5,5.5,5.5,4.5,6,5.5,4.5,0,0,0,0,0,0,0,5,0,5.5,5.5,6,6.5,5,5.5,6,5.5,4,5,0,0,0,0,2.5,,null,null,null,1,2,2,1,0.9539,845,8,5,68,5,null,null,33,20,1,1,39,8,36,4,4,null,null,null,null,4,null,3,146.28,-86,-2.56,4.50,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Colwill Levi,DC,12,2,,12,68.75,25,12,13,12,12,12,14,12,12,5.33,5.33,05.02,479.22,9,9,24,0.97,0.97,1.16,0,0,0,1,1,0.92,800,800,2008,88.89,88.89,83.67,,,null,1000,4.5,5.5,7,5.5,5,4.5,6.5,4,5.5,3,6,6,4,0,3.5,5.5,0,4,3.5,5,0,0,0,0,0,0,0,7,5.5,3,5.5,5,0,0,0,0,0,0,2.5,,null,null,1,2,6,4,2,0.8241,671,9,11,67.69,8,null,null,26,17,9,9,24,8,108,4,4,3,null,null,null,4,null,12,167.11,-132.56,-12.62,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Chilwell Ben,DL,11,0,,14,89.58,45.83,12,15,11,11,12,15,14,19,05.08,0,4.83,431,6,0,21,0.74,0,0.86,0,0,1,0.67,0,0.71,337,0,1354,56.17,0,64.48,,1354,7,1000,0,0,0,5.5,5,4,5.5,4.5,6,0,0,0,5,3.5,4,0,4,5,3.5,4.5,7,5.5,4,4.5,5.5,5,0,0,0,0,0,0,0,5,0,0,0,0,1,,null,null,1,2,7,5,5,0.7412,257,3,4,52.27,6,null,null,4,10,12,7,3,5,65,9,9,4,null,-2,null,-1,2,12,139.25,-145.67,-16.55,4.00,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Cucurella Marc,DL,8,3,,8,02.08,01.04,8,8,8,8,8,8,14,14,5,5,4.94,522,3,3,16,1,1,0.75,0,0,0,1,1,0.94,270,270,1258,90,90,78.63,,,null,1000,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,5,0,0,0,5,5,5,0,4.5,6,6.5,5,4.5,3.5,0,0,0,0,1,,null,null,null,null,0,0,1,0.8799,246,4,6,52.78,4,null,null,15,5,2,2,9,3,28,1,1,null,null,2,null,5,null,1,182.5,-168,-14.83,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
James Reece,DL,7,-3,,15,42.71,20.83,13,16,20,20,12,14,16,20,5,5,5.14,252.5,2,1,11,0,0,0.5,0,0,0,0.5,0,0.82,82,6,768,41,6,69.82,,,null,1000,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.5,5.5,5,6,0,0,4.5,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,null,,null,null,null,2,1,0,1,0.93,83,null,null,50,null,null,null,2,2,9,6,1,2,12,2,2,2,null,null,null,null,null,3,101,-102,-8.45,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Maatsen Ian,DL,9,0,,11,4.17,3.12,11,12,9,9,12,13,11,11,4.92,0,4.92,429,6,0,6,0.38,0,0.38,0,0,0,0,0,0,84,0,84,14,0,14,,,null,1000,0,4.5,5.5,0,5,5,4.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,2,null,0.6312,72,null,1,33.33,2,null,null,3,null,5,4,1,null,22,2,2,4,null,2,null,7,null,3,36.17,-52.58,-5.38,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Gusto Malo,DL,8,-1,,12,79.17,44.79,10,12,10,12,10,12,12,16,4.86,5,4.94,439.71,7,1,17,1.18,0,0.88,0,0,0,0.86,1,0.82,502,90,1155,71.71,90,67.94,,,null,1000,5,0,0,3,5,4.5,7,4.5,5,0,5,0,4.5,4,0,4,0,0,0,0,0,0,0,0,0,5,6,0,5.5,0,0,0,5.5,5,5.5,0,0,0,1.5,,null,null,2,1,4,0,3,0.8783,496,3,7,57.41,8,null,null,20,18,19,17,6,5,59,3,3,3,null,-2,null,-1,null,12,159.93,-170.64,-10.74,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Sarr Malang,DC,1,0,,1,9.38,6.25,1,1,1,1,1,1,1,1,0,0,4.75,0,0,0,8,0,0,0.89,0,0,0,0,0,0.75,0,0,516,0,0,64.5,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,6,0,0,0,0,5,0,5,5,0,0,5,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Fofana Wesley,DC,1,0,,1,7.29,4.17,1,1,1,1,1,1,1,1,0,0,4.65,0,0,0,13,0,0,1.18,0,0,1,0,0,0.77,0,0,1007,0,0,77.46,,1007,6,1000,0,0,0,0,0,0,0,0,0,5,4,0,0,4,4.5,1.5,4.5,6,0,5,5,6,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.50,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Badiashile Benoît,DC,3,-3,,6,10.42,5.21,6,6,6,6,6,6,7,7,0,0,5.17,0,0,0,12,0,0,0.86,0,0,1,0,0,0.92,0,0,994,0,0,82.83,,994,6,1000,0,0,0,0,0,0,0,0,0,0,0,4.5,6,0,0,0,4.5,0,0,4.5,5,6,0,5,5,5.5,6,6.5,0,0,0,0,3.5,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Chalobah Trevoh,DC,3,-3,,,,,8,8,,,,,8,8,0,0,4.74,0,0,0,19,0,0,0.84,0,0,0,0,0,0.63,0,0,1074,0,0,56.53,,,null,1000,0,0,0,0,0,0,0,0,0,5,5,5,5,5,4,3.5,4,5.5,0,5,5,5,0,5,0,0,5.5,5.5,0,0,5,5,5,2,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.00,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Gilchrist Alfie,DC,1,0,,1,3.12,3.12,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Mudryk Mykhailo,MO,12,2,,14,35.42,14.58,12,15,15,15,12,14,22,27,5.44,5.5,5.11,470.63,8,6,23,0.78,0.89,0.67,2,2,2,0.5,0.67,0.48,309,255,964,38.63,42.5,41.91,155,482,6,6,7,5,6,5.5,5,4.5,0,5.5,5,0,5,0,4.5,5,5,5,5.5,5,4,0,6,0,4.5,4.5,5.5,4,5.5,0,0,0,0,0,0,0,0,0,0,0,2,,null,1,null,1,6,4,4,0.7469,171,1,5,48.65,2,null,null,6,5,14,12,2,1,56,5,5,4,null,-1,null,1,null,15,107.94,-52.05,0.25,5.00,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Palmer Cole,MO,10,3,,11,26.04,11.46,10,12,10,10,10,12,10,10,5.43,5.58,5.36,449.29,7,6,14,0.79,0.74,0.6,2,2,2,0.43,0.5,0.36,335,325,594,47.86,54.17,42.43,168,297,6,5,6,6.5,6,5,5.5,4.5,0,0,4.5,5.5,6,0,0,0,0,5.5,5,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,2,2,null,null,1,3,12,8,2,0.842,242,3,1,28.95,5,null,null,5,7,4,3,null,3,54,8,8,12,null,1,null,6,1,8,130.86,-68.77,null,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Chukwuemeka Carney,MO,1,-4,,5,34.38,15.62,5,6,4,5,5,6,5,5,5.25,0,5.13,290,2,0,12,01.06,0,0.48,1,0,1,1,0,0.33,126,0,416,63,0,34.67,126,416,6,1,0,0,0,0,0,0,0,6,4.5,5.5,5.5,0,0,0,0,4.5,0,0,0,4.5,5,5,0,0,0,0,5,5.5,5.5,5,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,null,0.8774,78,null,1,21.43,2,null,null,1,2,1,1,null,2,14,2,2,2,null,-1,null,-2,null,null,120.75,-73.75,1.1,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Gallagher Conor,MD,16,3,,17,87.5,27.08,16,20,18,19,16,19,17,23,6,6,5.4,472.67,9,9,34,0.83,0.83,0.92,0,0,2,1,1,0.65,767,767,2066,85.22,85.22,60.76,,1033,7,1000,6,7,6,6,5.5,5,7.5,5,6,5,5,5,7,5,4.5,3,7,5.5,4.5,4.5,7,5,0,5,5,5.5,5,6,5,4.5,5,5,5,5.5,0,0,0,0,2.5,,null,null,2,3,8,7,2,0.9008,623,16,14,58.24,17,null,null,22,30,6,5,6,8,80,10,10,6,null,null,null,4,null,17,218.67,-97.17,-5.54,4.50,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Fernández Enzo,MD,16,2,,21,95.83,53.12,19,22,16,16,19,22,24,33,5.83,5.83,5.44,454.78,9,9,27,01.06,01.06,0.85,0,0,0,1,1,1,778,778,2329,86.44,86.44,86.26,,,null,1000,5,7,7,5,5.5,6,7,4,6,5.5,5.5,5,6,4.5,5,5.5,4.5,5,4,5,6.5,4.5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,,null,null,null,2,18,9,4,0.8884,799,4,9,46.07,9,null,null,12,20,19,16,6,7,110,13,13,11,null,null,null,4,3,10,217.11,-132.72,-11.47,5.00,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Caicedo Moisés,MD,14,2,,16,58.33,7.29,14,18,14,20,14,16,28,28,5.5,5.75,5.5,487.14,7,4,32,01.08,01.04,1.11,0,0,0,0.86,1,0.88,544,348,2627,77.71,87,82.09,,,null,1000,4.5,7,6,5.5,0,5,6.5,4,0,5,6,6,3.5,5,3,5.5,6,5,6,6,5.5,7,2.5,5,6,5.5,5,7,7,0,6,5,6,6.5,0,0,0,0,2,,null,null,null,null,3,2,1,0.8921,435,3,8,61.02,9,null,null,11,12,null,null,6,5,48,3,3,4,null,null,null,4,null,6,158.07,-97.43,-8.79,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Ugochukwu Lesley,MD,8,1,,8,3.12,01.04,8,8,8,8,8,8,8,8,5,0,05.08,398,5,0,26,0,0,0.54,0,0,0,0.2,0,0.5,132,0,1183,26.4,0,45.5,,,null,1000,0,0,5,5,5,0,5,0,5,5,5,0,5,4.5,5,5,6,4.5,4.5,7,0,0,5,5,0,4.5,5,5,6,5,0,4.5,5,5.5,5,0,0,0,0.5,,null,null,null,null,0,0,null,0.8878,102,null,3,61.54,2,null,null,2,4,null,null,2,1,16,1,1,1,null,1,null,4,null,3,36.7,-25.1,-2.7,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Madueke Noni,MO,7,0,,10,5.21,5.21,8,12,7,12,8,10,12,12,4.63,4.5,4.97,458.25,4,1,16,0.25,0,0.72,0,0,1,0,0,0.44,50,6,696,12.5,6,43.5,,696,6,1000,4.5,0,4.5,0,0,4.5,0,5,0,6.5,5,4,6,6,4.5,4,0,0,5,0,0,4.5,0,5,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,2,2,0.5315,61,null,null,28.57,null,null,null,1,1,5,4,null,1,15,null,null,1,null,-1,null,-1,null,5,22.75,-15.25,-0.95,4.50,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
Nkunku Christopher,MO,8,-2,,15,41.67,22.92,13,16,11,13,13,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Brentford,sam. 28/10 13:30,63.291139240506325,0.51211,0.48243,0.46204
